region	sub-table	lower_frequency	upper_frequency	category	service	footnotes
gb		52000000	68000000	p	Land Mobile	5.162A, 5.164, UK1, UK176, UK27, UK8, UK223
gb		68000000	70500000	p	Mobile except aeronautical mobile	UK27, UK4.14
gb		68000000	70500000	s	Amateur	UK27, UK7, UK4.14
gb		70500000	71500000	p	Land Mobile	UK1, UK3.1
gb		71500000	72800000	p	Land Mobile	UK1, UK8
gb		72800000	74800000	p	Land Mobile	5.149, UK27, UK31, UK33, UK8, UK4.15
gb		74800000	75200000	p	Aeronautical Radionavigation	5.180, UK4.16, UK212
gb		75200000	76700000	p	Land Mobile	UK2, UK27, UK31, UK8
gb		76700000	78000000	p	Fixed	UK1, UK27
gb		76700000	78000000	p	Mobile	UK1, UK27, UK8
gb		78000000	80000000	p	Land Mobile	UK2, UK27, UK31, UK33
gb		80000000	87500000	p	Fixed	UK12, UK27, UK6, UK3.2, UK4.17
gb		80000000	87500000	p	Land Mobile	UK12, UK27, UK6, UK8, UK3.2, UK4.17
gb		80000000	87500000	s	Radio Astronomy	UK10, UK12, UK27, UK6, UK3.2, UK4.17
gb		87500000	108000000	p	Broadcasting	UK1, UK11, UK36, EU1, UK223
gb		108000000	117975000	p	Aeronautical Radionavigation	5.197A, UK4.18, UK212
gb		117975000	137000000	p	Aeronautical Mobile (R)	5.111, 5.200, UK1, UK12, UK172, UK177, UK39, UK40, UK4.19, UK212
gb		137000000	137025000	s	Space Operation	5.208, UK2, UK40
gb		137000000	137025000	p	Meteorological-Satellite	5.208, UK2, UK40
gb		137000000	137025000	p	Mobile-Satellite	5.208, 5.208A, 5.209, UK2, UK40, 5.208B
gb		137000000	137025000	s	Space Research	5.208, UK2, UK40
gb		137000000	137025000	p	Mobile	5.208, UK2, UK40
gb		137025000	137175000	s	Space Operation	5.208, UK2, UK40
gb		137025000	137175000	p	Meteorological-Satellite	5.208, UK2, UK40
gb		137025000	137175000	s	Mobile-Satellite	5.208, 5.208A, 5.209, UK2, UK40, 5.208B
gb		137025000	137175000	s	Space Research	5.208, UK2, UK40
gb		137025000	137175000	p	Mobile	5.208, UK2, UK40
gb		137175000	137825000	s	Space Operation	5.208, UK2, UK40
gb		137175000	137825000	p	Meteorological-Satellite	5.208, UK2, UK40
gb		137175000	137825000	p	Mobile-Satellite	5.208, 5.208A, 5.209, UK2, UK40, 5.208B
gb		137175000	137825000	s	Space Research	5.208, UK2, UK40
gb		137175000	137825000	p	Mobile	5.208, UK2, UK40
gb		137825000	138000000	s	Space Operation	5.208, UK2, UK40, UK4.20
gb		137825000	138000000	p	Meteorological-Satellite	5.208, UK2, UK40
gb		137825000	138000000	s	Mobile-Satellite	5.208, 5.208A, 5.209, UK2, UK40, UK4.20, 5.208B
gb		137825000	138000000	s	Space Research	5.208, UK2, UK40, UK4.20
gb		137825000	138000000	s	Mobile except aeronautical mobile (R)	5.208, UK2, UK40, UK4.20
gb		138000000	141900000	p	Land Mobile	5.210, 5.211, UK1, UK183, UK27, UK40, UK8, UK3.3, UK4.21
gb		138000000	141900000	s	Space Research	5.210, 5.211, UK1, UK27, UK40, UK3.3
gb		141900000	143000000	p	Land Mobile	5.210, 5.211, UK2, UK40, UK8, UK4.22
gb		141900000	143000000	s	Space Research	5.210, 5.211, UK2, UK40, UK4.22
gb		143000000	144000000	p	Land Mobile	5.210, 5.211, UK1, UK183, UK40, UK8, UK3.4
gb		144000000	146000000	p	Amateur	UK1, UK12, UK40, UK7
gb		144000000	146000000	p	Amateur-Satellite	UK1, UK12, UK40, UK7
gb		146000000	149000000	p	Fixed	UK1, UK27, UK40, UK3.5
gb		146000000	149000000	p	Mobile except aeronautical mobile (R)	UK1, UK183, UK27, UK40, UK3.5
gb		149000000	149900000	p	Mobile except aeronautical mobile (R)	5.218, 5.219, 5.221, UK2, UK40, UK44
gb		149000000	149900000	p	Mobile-Satellite	5.209, 5.218, 5.219, 5.221, UK178, UK2, UK40, UK44
gb		149900000	150050000	p	Mobile-Satellite	5.209, 5.220, 5.222, 5.223, 5.224A, UK1, UK183, UK40
gb		149900000	150050000	p	Radionavigation-Satellite	5.220, 5.222, 5.223, 5.224B, UK1, UK183, UK40
gb		150050000	152000000	p	Radio Astronomy	5.149, UK1, UK10, UK183, UK40, UK45
gb		150050000	152000000	p	Mobile except aeronautical mobile	5.149, UK1, UK183, UK40, UK45
gb		150050000	152000000	p	Fixed	5.149, UK1, UK183, UK40, UK45
gb		152000000	153000000	p	Mobile except aeronautical mobile	UK1, UK40, UK3.6
gb		153000000	153500000	s	Meteorological Aids	UK1, UK12, UK40, UK3.6, UK5.14
gb		153000000	153500000	p	Mobile except aeronautical mobile	UK1, UK12, UK40, UK3.6
gb		153500000	154000000	s	Meteorological Aids	UK2, UK40
gb		153500000	154000000	p	Mobile except aeronautical mobile	UK2, UK40
gb		154000000	156487500	p	Fixed	5.226, UK1, UK12, UK40, UK3.7
gb		154000000	156487500	p	Mobile except aeronautical mobile	5.226, UK1, UK12, UK183, UK40, UK3.7
gb		156487500	156562500			5.111, 5.226, 5.227, UK1, UK12
gb		156487500	156762500	p	Fixed	5.226, UK1
gb		156487500	156762500	p	Mobile except aeronautical mobile (R)	5.226, UK1, UK183
gb		156762500	156787500	p	Maritime Mobile	5.111, 5.226, UK1, UK12, UK40
gb		156762500	156787500	s	Mobile-Satellite	5.111, 5.226, UK1, UK12, UK40
gb		156787500	156812500			5.111, 5.226, UK1, UK12, UK40
gb		156812500	156837500	p	Maritime Mobile	5.111, 5.226, UK1, UK12, UK40
gb		156812500	156837500	s	Mobile-Satellite	5.111, 5.226, UK1, UK12, UK40
gb		156837500	161962500	p	Fixed	5.226, UK1, UK11, UK12, UK40, UK6, EU1, UK5.16
gb		156837500	161962500	p	Mobile except aeronautical mobile	5.226, UK1, UK11, UK12, UK40, UK6, UK8, EU1, UK5.16
gb		161962500	161987500	p	Fixed	5.226, UK1, UK11, UK12, UK40, UK6, EU1, UK5.16
gb		161962500	161987500	p	Mobile except aeronautical mobile	5.226, UK1, UK11, UK12, UK40, UK6, EU1, UK5.16
gb		161962500	161987500	p	Mobile-Satellite	5.226, UK1, UK11, UK12, UK40, UK6, EU1, UK5.16
gb		161987500	162012500	p	Fixed	5.226, 5.229, UK1, UK11, UK12, UK40, UK48, UK6, EU1, UK5.16
gb		161987500	162012500	p	Mobile except aeronautical mobile	5.226, 5.229, UK1, UK11, UK12, UK40, UK48, UK6, EU1, UK5.16
gb		162012500	162037500	p	Fixed	5.226, 5.229, UK1, UK11, UK12, UK48, UK6, EU1, UK5.16
gb		162012500	162037500	p	Mobile except aeronautical mobile	5.226, 5.229, UK1, UK11, UK12, UK48, UK6, EU1, UK5.16
gb		162012500	162037500	s	Mobile-Satellite	5.226, 5.229, UK1, UK11, UK12, UK48, UK6, EU1, UK5.16
gb		162037500	174000000	p	Fixed	5.226, 5.229, UK1, UK11, UK12, UK48, UK6, UK3.8, EU1, EU2, UK5.16
gb		162037500	174000000	p	Mobile except aeronautical mobile	5.226, 5.229, UK1, UK11, UK12, UK183, UK48, UK5, UK6, UK8, UK3.8, EU1, EU2, UK5.16
gb		174000000	217500000	p	Mobile except aeronautical mobile	5.235, UK1, UK11, UK27, UK49, UK8, EU1, UK222, UK223
gb		174000000	217500000	p	Broadcasting	5.235, UK1, UK11, UK27, UK49, UK8, EU1, UK222, UK223
gb		217500000	230000000	p	Broadcasting	UK1, UK10, UK49, UK8, UK222, UK223
gb		217500000	230000000	s	Mobile	UK1, UK10, UK11, UK49, UK222, UK223
gb		230000000	235000000	p	Fixed	UK10, UK2, UK223
gb		230000000	235000000	s	Radiolocation	UK10, UK2, UK223
gb		230000000	235000000	p	Mobile	UK10, UK2, UK223
gb		235000000	328600000	p	Fixed	5.111, 5.199, 5.256, 5.257, UK10, UK12, UK2, UK54, UK55, UK223
gb		235000000	328600000	p	Mobile	5.111, 5.199, 5.256, 5.257, UK10, UK12, UK2, UK54, UK55, UK223
gb		235000000	328600000	s	Radiolocation	5.111, 5.199, 5.256, 5.257, UK10, UK12, UK2, UK54, UK55, UK223
gb		235000000	328600000	s	Radio Astronomy	5.111, 5.199, 5.256, 5.257, UK10, UK12, UK2, UK54, UK55, UK223
gb		235000000	328600000	s	Mobile-Satellite	5.111, 5.199, 5.256, 5.257, UK10, UK12, UK2, UK54, UK55, UK223
gb		328600000	335400000	p	Aeronautical Radionavigation	5.258, UK4.23, UK212
gb		335400000	399900000	p	Fixed	UK2, UK56, UK3.10
gb		335400000	399900000	p	Mobile	UK2, UK56, UK8, UK3.10
gb		335400000	399900000	s	Mobile-Satellite	5.208A, 5.254, 5.255, UK2, UK56, UK3.10, 5.208B
gb		399900000	400050000	p	Radionavigation-Satellite	5.220, 5.222, 5.224B, 5.260, UK1
gb		399900000	400050000	p	Mobile-Satellite	5.209, 5.220, UK1
gb		400050000	400150000	p	Standard Frequency and Time Signal-Satellite	5.261, UK1
gb		400150000	401000000	p	Meteorological Aids	5.264, UK2, UK57, UK224
gb		400150000	401000000	p	Mobile-Satellite	5.208A, 5.209, 5.264, UK2, UK57, 5.208B
gb		400150000	401000000	p	Meteorological-Satellite	5.262, UK2, UK57
gb		400150000	401000000	p	Space Research	5.263, 5.264, UK2, UK57
gb		400150000	401000000	s	Space Operation	5.263, 5.264, UK2, UK57
gb		401000000	406000000	p	Meteorological Aids	UK11, UK2, EU1, UK224
gb		401000000	406000000	p	Space Operation	UK11, UK2, UK59, EU1
gb		401000000	406000000	p	Fixed	UK11, UK2, EU1
gb		401000000	406000000	s	Meteorological-Satellite	UK11, UK2, UK61, EU1
gb		401000000	406000000	p	Mobile except aeronautical mobile	UK11, UK2, UK60, EU1
gb		406000000	406100000	p	Mobile-Satellite	5.266, 5.267, UK1, UK12, UK210
gb		406100000	410000000	p	Fixed	5.149, UK2, UK210, UK211
gb		406100000	410000000	s	Radiolocation	5.149, UK10, UK11, UK2
gb		406100000	410000000	p	Mobile	5.149, UK2, UK60, UK210, UK211
gb		406100000	410000000	p	Radio Astronomy	5.149, UK10, UK11, UK2, UK5
gb		410000000	420000000	p	Fixed	UK11, UK2, UK3.11, UK4.24, EU1, UK188, UK211
gb		410000000	420000000	p	Mobile	UK11, UK2, UK60, UK8, UK3.11, UK4.24, EU1, UK188, UK211
gb		410000000	420000000	s	Space Research	5.268, UK11, UK2, UK3.11, UK4.24, EU1, UK188, UK211
gb		420000000	430000000	p	Fixed	5.269, UK2, UK27, UK3.12, UK188, UK211
gb		420000000	430000000	p	Mobile	5.269, UK158, UK2, UK27, UK8, UK3.12, UK4.25, UK188, UK211
gb		420000000	430000000	p	Radiolocation	5.269, UK2, UK27, UK3.12, UK188, UK211
gb		430000000	440000000	p	Radiolocation	5.138, 5.282, UK11, UK2, UK6, UK63, EU1
gb		430000000	440000000	s	Amateur	5.138, 5.282, UK11, UK2, UK6, UK7, EU1
gb		430000000	440000000	p	Fixed	5.138, 5.282, UK11, UK2, UK6, EU1
gb		430000000	440000000	p	Mobile	5.138, 5.282, UK11, UK2, UK6, UK64, UK65, UK8, EU1
gb		430000000	440000000	s	Amateur-Satellite	5.138, 5.282, UK11, UK2, UK6, UK7, EU1
gb		440000000	450000000	p	Fixed	5.269, 5.286, UK11, UK2, UK27, EU1
gb		440000000	450000000	p	Mobile	5.269, 5.286, UK11, UK174, UK2, UK27, UK64, UK65, UK8, EU1
gb		440000000	450000000	p	Radiolocation	5.269, 5.286, UK11, UK2, UK27, UK63, EU1
gb		450000000	470000000	p	Fixed	5.209, 5.286, 5.286A, 5.287, 5.289, UK1, UK11, UK27, UK3.13, UK4.26, EU1
gb		450000000	470000000	p	Mobile	5.209, 5.286, 5.286A, 5.287, 5.289, UK1, UK11, UK27, UK68, UK3.13, UK4.26, EU1
gb		470000000	790000000	p	Broadcasting	5.149, 5.296, 5.306, UK1, UK10, UK11, UK27, UK72, UK8, UK189, EU1, UK214, UK222
gb		470000000	790000000	s	Mobile	5.149, 5.296, 5.306, UK1, UK10, UK11, UK27, UK72, UK8, UK189, EU1, UK214, UK222
gb		790000000	862000000	p	Broadcasting	5.314, 5.316, UK1, UK10, UK8, EU4, UK215, UK222
gb		790000000	862000000	p	Fixed	5.314, 5.316, UK1, UK10, EU4, UK215, UK222
gb		790000000	862000000	p	Mobile except aeronautical mobile	5.314, 5.316, 5.317A, UK1, UK10, UK8, EU4, UK215, UK222, 5.316B
gb		862000000	870000000	p	Mobile	5.317A, UK1, UK11, UK6, UK3.14, EU5, EU1
gb		870000000	876000000	p	Mobile	5.317A, UK74, UK8, UK4.28
gb		876000000	880000000	p	Mobile	5.317A, UK1, UK181
gb		880000000	915000000	p	Mobile	5.317A, UK1, UK6, UK8, EU3, EU13, EU14, UK5.18
gb		880000000	915000000	s	Radiolocation	5.317A, UK1, UK6, EU3, EU13, EU14, UK5.18
gb		880000000	915000000	p	Fixed	5.317A, UK1, UK6, EU3, EU13, EU14, UK5.18
gb		915000000	921000000	p	Mobile	5.317A, UK74, UK8, UK4.29
gb		915000000	921000000	s	Radiolocation	5.317A, UK4.29
gb		921000000	925000000	p	Mobile	5.317A, UK1, UK181
gb		921000000	925000000	s	Radiolocation	5.317A, UK1, UK181
gb		925000000	960000000	p	Mobile	5.317A, UK1, UK10, UK8, EU3, EU13, EU14, UK5.19
gb		925000000	960000000	s	Radiolocation	5.317A, UK1, UK10, EU3, EU13, EU14, UK5.19
gb		925000000	960000000	p	Fixed	5.317A, UK1, UK10, EU3, EU13, EU14, UK5.19
gb		960000000	1164000000	p	Aeronautical Radionavigation	5.328, UK10, UK82, UK4.30, UK212
gb		960000000	1164000000	p	Aeronautical Mobile (R)	UK10, UK82, UK4.30, UK212, 5.327A
gb		1164000000	1215000000	p	Aeronautical Radionavigation	5.328, 5.328A, UK10, UK82, UK4.31, UK212
gb		1164000000	1215000000	p	Radionavigation-Satellite	5.328A, 5.328B, UK10, UK82, UK4.31, UK212
gb		1215000000	1240000000	p	Radiolocation	5.331, 5.332, UK4.32, UK5.20
gb		1215000000	1240000000	p	Radionavigation	5.331, 5.332, UK81, UK4.32
gb		1215000000	1240000000	p	Radionavigation-Satellite	5.329, 5.329A, 5.331, 5.332, UK4.32
gb		1215000000	1240000000	p	Earth Exploration-Satellite (active)	5.331, 5.332, UK4.32
gb		1215000000	1240000000	p	Space Research (active)	5.331, 5.332, UK4.32
gb		1240000000	1260000000	p	Earth Exploration-Satellite (active)	5.282, 5.331, 5.332, 5.335A, UK2, UK4.33
gb		1240000000	1260000000	p	Space Research (active)	5.282, 5.331, 5.332, 5.335A, UK2, UK4.33
gb		1240000000	1260000000	p	Radiolocation	5.282, 5.331, 5.332, 5.335A, UK2, UK4.33, UK5.21
gb		1240000000	1260000000	p	Radionavigation	5.282, 5.331, 5.332, 5.335A, UK2, UK81, UK4.33
gb		1240000000	1260000000	p	Radionavigation-Satellite	5.282, 5.329, 5.329A, 5.331, 5.332, 5.335A, UK2, UK4.33
gb		1240000000	1260000000	s	Amateur	5.282, 5.331, 5.332, 5.335A, UK2, UK7, UK4.33
gb		1260000000	1300000000	p	Earth Exploration-Satellite (active)	5.149, 5.282, 5.331, 5.335A, UK83, UK4.34
gb		1260000000	1300000000	p	Space Research (active)	5.149, 5.282, 5.331, 5.335A, UK83, UK4.34
gb		1260000000	1300000000	p	Radiolocation	5.149, 5.282, 5.331, 5.335A, UK83, UK4.34, UK5.22
gb		1260000000	1300000000	p	Radionavigation	5.149, 5.282, 5.331, 5.335A, UK81, UK83, UK4.34
gb		1260000000	1300000000	p	Radionavigation-Satellite	5.149, 5.282, 5.329, 5.329A, 5.331, 5.335A, UK83, UK4.34
gb		1260000000	1300000000	s	Amateur	5.149, 5.282, 5.331, 5.335A, UK7, UK83, UK4.34, UK5.22
gb		1260000000	1300000000	s	Amateur-Satellite	5.149, 5.282, 5.331, 5.335A, UK7, UK83, UK4.34, UK5.22
gb		1300000000	1350000000	p	Aeronautical Radionavigation	5.149, 5.337, 5.337A, UK81, UK83, UK4.35
gb		1300000000	1350000000	p	Radiolocation	5.149, 5.337A, UK81, UK83, UK4.35, UK5.23
gb		1300000000	1350000000	s	Amateur	5.149, 5.337A, UK7, UK81, UK83, UK4.35, UK5.23
gb		1300000000	1350000000	p	Radionavigation	5.149, 5.337A, UK81, UK83, UK4.35
gb		1300000000	1350000000	p	Radionavigation-Satellite	5.149, 5.337A, UK81, UK83, UK4.35
gb		1350000000	1375000000	p	Fixed	5.149, 5.339, UK1, UK10, UK83, 5.338A
gb		1350000000	1375000000	p	Mobile except aeronautical mobile	5.149, 5.339, UK1, UK10, UK83, 5.338A
gb		1350000000	1375000000	s	Radiolocation	5.149, 5.339, UK1, UK10, UK81, UK83, UK5.24, 5.338A
gb		1375000000	1400000000	p	Fixed	5.149, 5.339, UK10, UK11, UK2, UK83
gb		1375000000	1400000000	p	Mobile except aeronautical mobile	5.149, 5.339, UK10, UK11, UK2, UK83
gb		1400000000	1427000000	p	Earth Exploration-Satellite (passive)	5.340, 5.341, UK1
gb		1400000000	1427000000	p	Radio Astronomy	5.340, 5.341, UK1, UK10
gb		1400000000	1427000000	p	Space Research (passive)	5.340, 5.341, UK1
gb		1427000000	1429000000	p	Space Operation	5.341, UK2, 5.338A
gb		1427000000	1429000000	p	Fixed	5.341, UK2, 5.338A
gb		1427000000	1429000000	p	Mobile	5.341, UK2, 5.338A
gb		1429000000	1452000000	p	Fixed	5.341, UK2, 5.338A
gb		1429000000	1452000000	p	Mobile	5.341, UK2, 5.338A
gb		1452000000	1492000000	p	Fixed	5.341, UK1, UK193, UK223
gb		1452000000	1492000000	p	Mobile except aeronautical mobile	5.341, UK1, UK193, UK223
gb		1452000000	1492000000	p	Broadcasting	5.341, 5.345, UK1, UK193, UK223
gb		1452000000	1492000000	p	Broadcasting-Satellite	5.341, 5.345, UK1, UK193, UK223, 5.208B
gb		1492000000	1518000000	p	Fixed	5.341, UK1, UK27
gb		1492000000	1518000000	p	Mobile except aeronautical mobile	5.341, UK1, UK27
gb		1518000000	1525000000	p	Fixed	5.341, UK1, UK27
gb		1518000000	1525000000	p	Mobile except aeronautical mobile	5.341, UK1, UK27
gb		1518000000	1525000000	p	Mobile-Satellite	5.341, 5.348, 5.351A, UK1, UK27
gb		1525000000	1530000000	p	Space Operation	5.341, 5.351, 5.354, UK1
gb		1525000000	1530000000	p	Fixed	5.341, 5.351, 5.354, UK1
gb		1525000000	1530000000	p	Mobile-Satellite	5.341, 5.347A, 5.351, 5.351A, 5.354, UK1
gb		1525000000	1530000000	s	Earth Exploration-Satellite	5.341, 5.351, 5.354, UK1
gb		1525000000	1530000000	s	Mobile except aeronautical mobile	5.341, 5.351, 5.354, UK1
gb		1530000000	1533000000	p	Space Operation	5.341, 5.351, 5.354, UK1, UK12
gb		1530000000	1533000000	p	Mobile-Satellite	5.341, 5.347A, 5.351, 5.351A, 5.353A, 5.354, UK1, UK12
gb		1530000000	1533000000	s	Earth Exploration-Satellite	5.341, 5.351, 5.354, UK1, UK12
gb		1530000000	1533000000	s	Fixed	5.341, 5.351, 5.354, UK1, UK12
gb		1530000000	1533000000	s	Mobile except aeronautical mobile	5.341, 5.351, 5.354, UK1, UK12
gb		1533000000	1535000000	p	Space Operation	5.341, 5.351, 5.354, UK1, UK12
gb		1533000000	1535000000	p	Mobile-Satellite	5.341, 5.351, 5.351A, 5.353A, 5.354, UK1, UK12
gb		1533000000	1535000000	s	Earth Exploration-Satellite	5.341, 5.351, 5.354, UK1, UK12
gb		1533000000	1535000000	s	Mobile except aeronautical mobile	5.341, 5.351, 5.354, UK1, UK12
gb		1535000000	1559000000	p	Mobile-Satellite	5.341, 5.347A, 5.351, 5.351A, 5.353A, 5.354, 5.356, 5.357, 5.357A, UK1, UK12
gb		1559000000	1610000000	p	Aeronautical Radionavigation	5.341, UK4.36
gb		1559000000	1610000000	p	Radionavigation-Satellite	5.328B, 5.329A, 5.341, UK4.36, 5.208B
gb		1610000000	1610600000	p	Mobile-Satellite	5.341, 5.351A, 5.355, 5.359, 5.364, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.37
gb		1610000000	1610600000	p	Aeronautical Radionavigation	5.341, 5.355, 5.359, 5.364, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.37
gb		1610600000	1613800000	p	Mobile-Satellite	5.149, 5.341, 5.351A, 5.355, 5.359, 5.364, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.38
gb		1610600000	1613800000	p	Radio Astronomy	5.149, 5.341, 5.355, 5.359, 5.364, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.38
gb		1610600000	1613800000	p	Aeronautical Radionavigation	5.149, 5.341, 5.355, 5.359, 5.364, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.38
gb		1613800000	1626500000	p	Mobile-Satellite	5.341, 5.351A, 5.355, 5.359, 5.364, 5.365, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.39
gb		1613800000	1626500000	p	Aeronautical Radionavigation	5.341, 5.355, 5.359, 5.364, 5.365, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.39
gb		1613800000	1626500000	s	Mobile-Satellite	5.341, 5.355, 5.359, 5.364, 5.365, 5.366, 5.367, 5.368, 5.369, 5.371, 5.372, UK10, UK4.39
gb		1626500000	1660000000	p	Mobile-Satellite	5.341, 5.351, 5.351A, 5.353A, 5.354, 5.355, 5.357A, 5.359, 5.362A, 5.374, 5.375, 5.376, UK1, UK12
gb		1660000000	1660500000	p	Mobile-Satellite	5.149, 5.341, 5.351, 5.351A, 5.354, 5.376A, UK1
gb		1660000000	1660500000	p	Radio Astronomy	5.149, 5.341, 5.351, 5.354, 5.376A, UK1, UK10
gb		1660500000	1668000000	p	Radio Astronomy	5.149, 5.341, 5.379A, UK1, UK10
gb		1660500000	1668000000	p	Space Research (passive)	5.149, 5.341, 5.379A, UK1
gb		1660500000	1668000000	s	Fixed	5.149, 5.341, 5.379A, UK1
gb		1660500000	1668000000	s	Mobile	5.149, 5.341, 5.379A, UK1
gb		1668000000	1668400000	p	Mobile-Satellite	5.149, 5.341, 5.348C, 5.379A, 5.379B, 5.379C, 5.379D, UK1, UK3.15
gb		1668000000	1668400000	p	Radio Astronomy	5.149, 5.341, 5.379A, 5.379D, UK1, UK10, UK3.15
gb		1668000000	1668400000	p	Space Research (passive)	5.149, 5.341, 5.379A, 5.379D, UK1, UK3.15
gb		1668000000	1668400000	p	Fixed	5.149, 5.341, 5.379A, 5.379D, UK1, UK3.15
gb		1668000000	1668400000	s	Mobile except aeronautical mobile	5.149, 5.341, 5.379A, 5.379D, UK1, UK3.15
gb		1668400000	1670000000	p	Fixed	5.149, 5.341, 5.379D, UK1, UK3.15
gb		1668400000	1670000000	p	Mobile except aeronautical mobile	5.149, 5.341, 5.379D, UK1, UK3.15
gb		1668400000	1670000000	p	Mobile-Satellite	5.149, 5.341, 5.348C, 5.379B, 5.379C, 5.379D, UK1, UK11, UK3
gb		1668400000	1670000000	p	Radio Astronomy	5.149, 5.341, 5.379D, UK1, UK10, UK3.15
gb		1670000000	1675000000	p	Fixed	5.341, 5.379D, 5.379E, 5.380A, UK1
gb		1670000000	1675000000	p	Meteorological-Satellite	5.341, 5.379D, 5.379E, 5.380A, UK1
gb		1670000000	1675000000	p	Mobile	5.341, 5.379D, 5.379E, 5.380, 5.380A, UK1
gb		1670000000	1675000000	p	Mobile-Satellite	5.341, 5.351A, 5.379B, 5.379D, 5.379E, 5.380A, UK1, UK11
gb		1675000000	1690000000	p	Meteorological Aids	5.341, UK1, UK3.17
gb		1675000000	1690000000	p	Fixed	5.341, UK1, UK3.17, UK5.25
gb		1675000000	1690000000	p	Meteorological-Satellite	5.341, UK1, UK3.17
gb		1675000000	1690000000	p	Mobile except aeronautical mobile	5.341, UK1, UK3.17, UK5.25
gb		1690000000	1698000000	p	Meteorological-Satellite	5.289, 5.341, UK1, UK4.40, UK225
gb		1690000000	1698000000	s	Fixed	5.289, 5.341, UK1, UK4.40
gb		1690000000	1698000000	s	Mobile except aeronautical mobile	5.289, 5.341, UK1, UK4.40
gb		1698000000	1700000000	p	Meteorological-Satellite	5.289, 5.341, UK1, UK225
gb		1698000000	1700000000	p	Fixed	5.289, 5.341, UK1, UK87, UK3.18
gb		1700000000	1710000000	p	Fixed	5.289, 5.341, UK1
gb		1700000000	1710000000	p	Meteorological-Satellite	5.289, 5.341, UK1, UK225
gb		1710000000	1785000000	p	Fixed	5.149, 5.341, 5.385, UK1, UK10, UK194, EU3, EU13, EU14
gb		1710000000	1785000000	p	Mobile	5.149, 5.341, 5.384A, 5.385, UK1, UK10, UK162, UK8, UK194, EU3, EU13, EU14
gb		1710000000	1785000000	s	Space Operation	5.149, 5.341, 5.385, UK1, UK10, UK90A, UK194, EU3, EU13, EU14
gb		1785000000	1800000000	p	Fixed	UK1, UK11, UK27, UK195, UK3.19
gb		1785000000	1800000000	p	Mobile	UK1, UK11, UK27, UK195, UK3.19
gb		1785000000	1800000000	s	Space Operation	UK1, UK11, UK27, UK90A, UK195, UK3.19
gb		1800000000	1805000000	s	Fixed	UK1, UK10, UK195
gb		1800000000	1805000000	p	Mobile	UK1, UK10, UK8, UK195
gb		1800000000	1805000000	s	Space Operation	UK1, UK10, UK90A, UK195
gb		1805000000	1880000000	p	Fixed	UK1, UK194, EU3, EU13, EU14
gb		1805000000	1880000000	p	Mobile	5.384A, UK1, UK162, UK194, EU3, EU13, EU14
gb		1805000000	1880000000	s	Space Operation	UK1, UK90A, UK194, EU3, EU13, EU14
gb		1880000000	1885000000	s	Fixed	UK1
gb		1880000000	1885000000	p	Mobile	5.388A, UK1, UK164
gb		1885000000	1900000000	s	Fixed	5.388, UK1
gb		1885000000	1900000000	p	Mobile	5.388, 5.388A, UK1, UK164, UK165
gb		1900000000	1980000000	p	Fixed	5.388, UK1, EU3, EU13, EU14
gb		1900000000	1980000000	p	Mobile	5.388, 5.388A, UK1, UK165, UK8, EU3, EU13, EU14
gb		1980000000	2010000000	p	Fixed	5.388, 5.389A, 5.389B, UK1, EU6
gb		1980000000	2010000000	p	Mobile	5.388, 5.389A, 5.389B, UK1, EU6
gb		1980000000	2010000000	p	Mobile-Satellite	5.351A, 5.388, 5.389A, 5.389B, UK1, EU6
gb		2010000000	2025000000	p	Fixed	5.388, UK1, UK197
gb		2010000000	2025000000	p	Mobile	5.388, UK1, UK8, UK197
gb		2025000000	2110000000	p	Space Operation	5.391, 5.392, UK27, UK90B, UK4.43
gb		2025000000	2110000000	p	Earth Exploration-Satellite	5.391, 5.392, UK27, UK90B, UK4.43
gb		2025000000	2110000000	p	Mobile	5.391, 5.392, UK27, UK90B, UK4.43
gb		2025000000	2110000000	p	Space Research	5.391, 5.392, UK27, UK90B, UK4.43
gb		2110000000	2120000000	p	Fixed	5.388, UK1
gb		2110000000	2120000000	p	Mobile	5.388, 5.388A, UK1, UK165, UK8
gb		2110000000	2120000000	p	Space Research (deep space)	5.388, UK1
gb		2120000000	2170000000	p	Fixed	5.388, UK1, UK11
gb		2120000000	2170000000	p	Mobile	5.388, 5.388A, UK1, UK165, UK8
gb		2170000000	2200000000	p	Fixed	5.388, 5.389A, UK1, EU6
gb		2170000000	2200000000	p	Mobile	5.388, 5.389A, UK1, EU6
gb		2170000000	2200000000	p	Mobile-Satellite	5.351A, 5.388, 5.389A, UK1, EU6
gb		2200000000	2290000000	p	Space Operation	5.391, 5.392, UK27, UK88, UK90B, UK4.44
gb		2200000000	2290000000	p	Earth Exploration-Satellite	5.391, 5.392, UK27, UK88, UK90B, UK4.44
gb		2200000000	2290000000	p	Mobile	5.391, 5.392, UK27, UK88, UK90B, UK4.44
