region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
at		0	8300	-			
at		0	8300	Not allocated	s		
at		8300	9000	-			
at		8300	9000	METEOROLOGICAL AIDS	p		
at		9000	11300	-			
at		9000	11300	Land Mobile	s		
at		9000	11300	METEOROLOGICAL AIDS	p		
at		9000	11300	RADIONAVIGATION	p		
at		11300	14000	-			
at		11300	14000	Land Mobile	s		
at		11300	14000	RADIONAVIGATION	p		
at		14000	19950	-			
at		14000	19950	FIXED	p		
at		14000	19950	Land Mobile	s		
at		14000	19950	MARITIME MOBILE	p		
at		19950	20050	-			
at		19950	20050	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		19950	20050	Land Mobile	s		
at		20050	70000	-			
at		20050	70000	Land Mobile	s		
at		20050	70000	FIXED	p		
at		20050	70000	MARITIME MOBILE	p		
at		70000	72000	-			
at		70000	72000	Land Mobile	s		
at		70000	72000	RADIONAVIGATION	p		
at		72000	84000	-			
at		72000	84000	MARITIME MOBILE	p		
at		72000	84000	FIXED	p		
at		72000	84000	RADIONAVIGATION	p		
at		72000	84000	Land Mobile	s		
at		84000	86000	-			
at		84000	86000	RADIONAVIGATION	p		
at		84000	86000	Land Mobile	s		
at		86000	90000	-			
at		86000	90000	RADIONAVIGATION	p		
at		86000	90000	Land Mobile	s		
at		86000	90000	FIXED	p		
at		86000	90000	MARITIME MOBILE	p		
at		90000	110000	-			
at		90000	110000	Fixed	s		
at		90000	110000	RADIONAVIGATION	p		
at		90000	110000	Land Mobile	s		
at		100000	100001	-			Land radionavigation
at		100000	100001		p		
at		110000	112000	-			
at		110000	112000	FIXED	p		
at		110000	112000	RADIONAVIGATION	p		
at		110000	112000	Land Mobile	s		
at		110000	112000	MARITIME MOBILE	p		
at		112000	115000	-			
at		112000	115000	Land Mobile	s		
at		112000	115000	RADIONAVIGATION	p		
at		115000	117600	-			
at		115000	117600	Fixed	s		
at		115000	117600	Maritime Mobile	s		
at		115000	117600	Land Mobile	s		
at		115000	117600	RADIONAVIGATION	p		
at		117600	126000	-			
at		117600	126000	Land Mobile	s		
at		117600	126000	FIXED	p		
at		117600	126000	MARITIME MOBILE	p		
at		117600	126000	RADIONAVIGATION	p		
at		126000	129000	-			
at		126000	129000	RADIONAVIGATION	p		
at		126000	129000	Land Mobile	s		
at		129000	130000	-			
at		129000	130000	RADIONAVIGATION	p		
at		129000	130000	FIXED	p		
at		129000	130000	MARITIME MOBILE	p		
at		129000	130000	Land Mobile	s		
at		129100	129101	-			Fixed
at		129100	129101		p		
at		130000	135700	-			
at		130000	135700	FIXED	p		
at		130000	135700	MARITIME MOBILE	p		
at		130000	135700	Land Mobile	s		
at		135700	137800	-			
at		135700	137800	MARITIME MOBILE	p		
at		135700	137800	FIXED	p		
at		135700	137800	Amateur	s		
at		135700	137800	Land Mobile	s		
at		137800	148500	-			
at		137800	148500	Land Mobile	s		
at		137800	148500	FIXED	p		
at		137800	148500	MARITIME MOBILE	p		
at		148500	255000	-			
at		148500	255000	BROADCASTING	p		
at		148500	255000	Land Mobile	s		
at		255000	283500	-			
at		255000	283500	Land Mobile	s		
at		255000	283500	BROADCASTING	p		
at		255000	283500	AERONAUTICAL RADIONAVIGATION	p		
at		283500	315000	-			
at		283500	315000	AERONAUTICAL RADIONAVIGATION	p		
at		283500	315000	Land Mobile	s		
at		283500	315000	MARITIME RADIONAVIGATION	p		
at		285000	315000	-			Short Range Devices
at		285000	315000		p		
at		315000	325000	-			
at		315000	325000	AERONAUTICAL RADIONAVIGATION	p		
at		315000	325000	Land Mobile	s		
at		315000	325000	Maritime Radionavigation	s		
at		325000	405000	-			
at		325000	405000	Land Mobile	s		
at		325000	405000	AERONAUTICAL RADIONAVIGATION	p		
at		325000	400000	-			Short Range Devices
at		325000	400000		p		
at		400000	405000	-			Short Range Devices
at		400000	405000		p		
at		405000	415000	-			
at		405000	415000	RADIONAVIGATION	p		
at		405000	415000	Land Mobile	s		
at		415000	435000	-			
at		415000	435000	MARITIME MOBILE	p		
at		415000	435000	Land Mobile	s		
at		415000	435000	AERONAUTICAL RADIONAVIGATION	p		
at		435000	472000	-			
at		435000	472000	Land Mobile	s		
at		435000	472000	Aeronautical Radionavigation	s		
at		435000	472000	MARITIME MOBILE	p		
at		457000	457001	-			Short Range Devices
at		457000	457001		p		
at		472000	479000	-			
at		472000	479000	Land Mobile	s		
at		472000	479000	Amateur	s		
at		472000	479000	Aeronautical Radionavigation	s		
at		472000	479000	MARITIME MOBILE	p		
at		479000	495000	-			
at		479000	495000	Land Mobile	s		
at		479000	495000	Aeronautical Radionavigation	s		
at		479000	495000	MARITIME MOBILE	p		
at		495000	505000	-			
at		495000	505000	MOBILE	p		
at		505000	526500	-			
at		505000	526500	MARITIME MOBILE	p		
at		505000	526500	Land Mobile	s		
at		505000	526500	AERONAUTICAL RADIONAVIGATION	p		
at		510000	526500	-			Aeronautical navigation
at		510000	526500		p		
at		518000	518001	-			NAVTEX
at		518000	518001		p		
at		526500	1606500	-			
at		526500	1606500	BROADCASTING	p		
at		526500	1606500	Land Mobile	s		
at		526500	600000	-			Short Range Devices
at		526500	600000		p		
at		1606500	1625000	-			
at		1606500	1625000	MARITIME MOBILE	p		
at		1606500	1625000	LAND MOBILE	p		
at		1606500	1625000	FIXED	p		
at		1606500	1625000	Radiolocation	s		
at		1607000	1625000	-			Short Range Devices
at		1607000	1625000		p		
at		1625000	1635000	-			
at		1625000	1635000	RADIOLOCATION	p		
at		1625000	1635000	Land Mobile	s		
at		1635000	1800000	-			
at		1635000	1800000	LAND MOBILE	p		
at		1635000	1800000	FIXED	p		
at		1635000	1800000	MARITIME MOBILE	p		
at		1800000	1810000	-			
at		1800000	1810000	Land Mobile	s		
at		1800000	1810000	RADIOLOCATION	p		
at		1810000	1850000	-			
at		1810000	1850000	Land Mobile	s		
at		1810000	1850000	AMATEUR	p		
at		1810000	1850000	FIXED	p		
at		1810000	1830000	-			Amateur,  Defence systems,  Fixed
at		1810000	1830000		p		
at		1830000	1850000	-			Amateur
at		1830000	1850000		p		
at		1850000	2000000	-			
at		1850000	2000000	Amateur	s		
at		1850000	2000000	Mobile except aeronautical mobile (R)	s		
at		1850000	2000000	FIXED	p		
at		1850000	1950000	-			Amateur
at		1850000	1950000		p		
at		2000000	2025000	-			
at		2000000	2025000	FIXED	p		
at		2000000	2025000	Mobile except aeronautical mobile (R)	s		
at		2025000	2045000	-			
at		2025000	2045000	FIXED	p		
at		2025000	2045000	Meteorological Aids	s		
at		2025000	2045000	Mobile except aeronautical mobile (R)	s		
at		2045000	2160000	-			
at		2045000	2160000	FIXED	p		
at		2045000	2160000	LAND MOBILE	p		
at		2045000	2160000	MARITIME MOBILE	p		
at		2160000	2170000	-			
at		2160000	2170000	RADIOLOCATION	p		
at		2160000	2170000	Land Mobile	s		
at		2170000	2173500	-			
at		2170000	2173500	MARITIME MOBILE	p		
at		2170000	2173500	Land Mobile	s		
at		2173500	2190500	-			
at		2173500	2190500	MOBILE (DISTRESS AND CALLING)	p		
at		2173500	2190500	Land Mobile	s		
at		2174500	2174501	-			Maritime communications
at		2174500	2174501		p		
at		2182000	2182001	-			Maritime communications
at		2182000	2182001		p		
at		2187500	2187501	-			Maritime communications
at		2187500	2187501		p		
at		2190500	2194000	-			
at		2190500	2194000	MARITIME MOBILE	p		
at		2190500	2194000	Land Mobile	s		
at		2194000	2300000	-			
at		2194000	2300000	Mobile except aeronautical mobile (R)	s		
at		2194000	2300000	FIXED	p		
at		2300000	2498000	-			
at		2300000	2498000	FIXED	p		
at		2300000	2498000	Mobile except aeronautical mobile (R)	s		
at		2498000	2501000	-			
at		2498000	2501000	Land Mobile	s		
at		2498000	2501000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		2501000	2502000	-			
at		2501000	2502000	Land Mobile	s		
at		2501000	2502000	STANDARD FREQUENCY AND TIME SIGNAL	p		
at		2501000	2502000	Space Research	s		
at		2502000	2625000	-			
at		2502000	2625000	FIXED	p		
at		2502000	2625000	Mobile except aeronautical mobile (R)	s		
at		2583000	2583001	-			PMR/PAMR,  Defence systems
at		2583000	2583001		p		
at		2625000	2650000	-			
at		2625000	2650000	MARITIME MOBILE	p		
at		2625000	2650000	MARITIME RADIONAVIGATION	p		
at		2625000	2650000	Land Mobile	s		
at		2650000	2850000	-			
at		2650000	2850000	FIXED	p		
at		2650000	2850000	Mobile except aeronautical mobile (R)	s		
at		2850000	3025000	-			
at		2850000	3025000	Land Mobile	s		
at		2850000	3025000	AERONAUTICAL MOBILE (R)	p		
at		3023000	3023001	-			Aeronautical communications
at		3023000	3023001		p		
at		3025000	3155000	-			
at		3025000	3155000	Land Mobile	s		
at		3025000	3155000	AERONAUTICAL MOBILE (OR)	p		
at		3155000	3200000	-			
at		3155000	3200000	FIXED	p		
at		3155000	3200000	Mobile except aeronautical mobile (R)	s		
at		3200000	3230000	-			
at		3200000	3230000	Mobile except aeronautical mobile (R)	s		
at		3200000	3230000	FIXED	p		
at		3230000	3400000	-			
at		3230000	3400000	FIXED	p		
at		3230000	3400000	Mobile except aeronautical mobile	s		
at		3400000	3500000	-			
at		3400000	3500000	AERONAUTICAL MOBILE (R)	p		
at		3400000	3500000	Land Mobile	s		
at		3500000	3800000	-			
at		3500000	3800000	Mobile except aeronautical mobile	s		
at		3500000	3800000	Fixed	s		
at		3500000	3800000	AMATEUR	p		
at		3800000	3900000	-			
at		3800000	3900000	LAND MOBILE	p		
