region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
al		2850000	2850000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		3025000	3025000	-			
al		3025000	3025000	AERONAUTICAL MOBILE (OR)	p		
al		3155000	3155000	-			
al		3155000	3155000	FIXED	p		
al		3155000	3155000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		3200000	3200000	-			
al		3200000	3200000	FIXED	p		
al		3200000	3200000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		3230000	3230000	-			
al		3230000	3230000	FIXED	p		
al		3230000	3230000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		3400000	3400000	-			
al		3400000	3400000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		3500000	3500000	-			
al		3500000	3500000	FIXED	p		
al		3500000	3500000	AMATEUR	p		
al		3500000	3500000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		3800000	3800000	-			
al		3800000	3800000	AERONAUTICAL MOBILE (OR)	p		
al		3800000	3800000	FIXED	p		
al		3800000	3800000	LAND MOBILE	p		
al		3900000	3900000	-			
al		3900000	3900000	AERONAUTICAL MOBILE (OR)	p		
al		3950000	3950000	-			
al		3950000	3950000	BROADCASTING	p		
al		3950000	3950000	FIXED	p		
al		4000000	4000000	-			
al		4000000	4000000	MARITIME MOBILE	p		
al		4000000	4000000	FIXED	p		
al		4063000	4063000	-			
al		4063000	4063000	MARITIME MOBILE	p		
al		4438000	4438000	-			
al		4438000	4438000	FIXED	p		
al		4438000	4438000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		4650000	4650000	-			
al		4650000	4650000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		4700000	4700000	-			
al		4700000	4700000	AERONAUTICAL MOBILE (OR)	p		
al		4750000	4750000	-			
al		4750000	4750000	AERONAUTICAL MOBILE (OR)	p		
al		4750000	4750000	FIXED	p		
al		4750000	4750000	LAND MOBILE	p		
al		4850000	4850000	-			
al		4850000	4850000	FIXED	p		
al		4850000	4850000	LAND MOBILE	p		
al		4995000	4995000	-			
al		4995000	4995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		5003000	5003000	-			
al		5003000	5003000	Space Research	s		
al		5003000	5003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		5005000	5005000	-			
al		5005000	5005000	FIXED	p		
al		5060000	5060000	-			
al		5060000	5060000	Mobile except aeronautical mobile	s		
al		5060000	5060000	FIXED	p		
al		5250000	5250000	-			
al		5250000	5250000	FIXED	p		
al		5250000	5250000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		5450000	5450000	-			
al		5450000	5450000	LAND MOBILE	p		
al		5450000	5450000	AERONAUTICAL MOBILE (OR)	p		
al		5450000	5450000	FIXED	p		
al		5480000	5480000	-			
al		5480000	5480000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		5680000	5680000	-			
al		5680000	5680000	AERONAUTICAL MOBILE (OR)	p		
al		5730000	5730000	-			
al		5730000	5730000	LAND MOBILE	p		
al		5730000	5730000	FIXED	p		
al		5900000	5900000	-			
al		5900000	5900000	BROADCASTING	p		
al		5950000	5950000	-			
al		5950000	5950000	BROADCASTING	p		
al		6200000	6200000	-			
al		6200000	6200000	MARITIME MOBILE	p		
al		6525000	6525000	-			
al		6525000	6525000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		6685000	6685000	-			
al		6685000	6685000	AERONAUTICAL MOBILE (OR)	p		
al		6765000	6765000	-			
al		6765000	6765000	FIXED	p		
al		6765000	6765000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		7000000	7000000	-			
al		7000000	7000000	AMATEUR	p		
al		7000000	7000000	AMATEUR-SATELLITE	p		
al		7100000	7100000	-			
al		7100000	7100000	AMATEUR	p		
al		7200000	7200000	-			
al		7200000	7200000	BROADCASTING	p		
al		7300000	7300000	-			
al		7300000	7300000	BROADCASTING	p		
al		7400000	7400000	-			
al		7400000	7400000	BROADCASTING	p		
al		7450000	7450000	-			
al		7450000	7450000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		7450000	7450000	FIXED	p		
al		8100000	8100000	-			
al		8100000	8100000	FIXED	p		
al		8100000	8100000	MARITIME MOBILE	p		
al		8195000	8195000	-			
al		8195000	8195000	MARITIME MOBILE	p		
al		8815000	8815000	-			
al		8815000	8815000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		8965000	8965000	-			
al		8965000	8965000	AERONAUTICAL MOBILE (OR)	p		
al		9040000	9040000	-			
al		9040000	9040000	FIXED	p		
al		9400000	9400000	-			
al		9400000	9400000	BROADCASTING	p		
al		9500000	9500000	-			
al		9500000	9500000	BROADCASTING	p		
al		9900000	9900000	-			
al		9900000	9900000	FIXED	p		
al		9995000	9995000	-			
al		9995000	9995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		10003000	10003000	-			
al		10003000	10003000	Space Research	s		
al		10003000	10003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		10005000	10005000	-			
al		10005000	10005000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		10100000	10100000	-			
al		10100000	10100000	FIXED	p		
al		10100000	10100000	Amateur	s		
al		10150000	10150000	-			
al		10150000	10150000	FIXED	p		
al		10150000	10150000	Mobile except aeronautical mobile (R)	s		
al		11175000	11175000	-			
al		11175000	11175000	AERONAUTICAL MOBILE (OR)	p		
al		11275000	11275000	-			
al		11275000	11275000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		11400000	11400000	-			
al		11400000	11400000	FIXED	p		
al		11600000	11600000	-			
al		11600000	11600000	BROADCASTING	p		
al		11650000	11650000	-			
al		11650000	11650000	BROADCASTING	p		
al		12050000	12050000	-			
al		12050000	12050000	BROADCASTING	p		
al		12100000	12100000	-			
al		12100000	12100000	FIXED	p		
al		12230000	12230000	-			
al		12230000	12230000	MARITIME MOBILE	p		
al		13200000	13200000	-			
al		13200000	13200000	AERONAUTICAL MOBILE (OR)	p		
al		13260000	13260000	-			
al		13260000	13260000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		13360000	13360000	-			
al		13360000	13360000	FIXED	p		
al		13360000	13360000	RADIO ASTRONOMY	p		
al		13410000	13410000	-			
al		13410000	13410000	FIXED	p		
al		13410000	13410000	Mobile except aeronautical mobile (R)	s		
al		13570000	13570000	-			
al		13570000	13570000	BROADCASTING	p		
al		13600000	13600000	-			
al		13600000	13600000	BROADCASTING	p		
al		13800000	13800000	-			
al		13800000	13800000	BROADCASTING	p		
al		13870000	13870000	-			
al		13870000	13870000	FIXED	p		
al		13870000	13870000	Mobile except aeronautical mobile (R)	s		
al		14000000	14000000	-			
al		14000000	14000000	AMATEUR-SATELLITE	p		
al		14000000	14000000	AMATEUR	p		
al		14250000	14250000	-			
al		14250000	14250000	AMATEUR	p		
al		14350000	14350000	-			
al		14350000	14350000	Mobile except aeronautical mobile (R)	s		
al		14350000	14350000	FIXED	p		
al		14990000	14990000	-			
al		14990000	14990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		15005000	15005000	-			
al		15005000	15005000	Space Research	s		
al		15005000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		15010000	15010000	-			
al		15010000	15010000	AERONAUTICAL MOBILE (OR)	p		
al		15100000	15100000	-			
al		15100000	15100000	BROADCASTING	p		
al		15600000	15600000	-			
al		15600000	15600000	BROADCASTING	p		
al		15800000	15800000	-			
al		15800000	15800000	FIXED	p		
al		16360000	16360000	-			
al		16360000	16360000	MARITIME MOBILE	p		
al		17410000	17410000	-			
al		17410000	17410000	FIXED	p		
al		17480000	17480000	-			
al		17480000	17480000	BROADCASTING	p		
al		17550000	17550000	-			
al		17550000	17550000	BROADCASTING	p		
al		17900000	17900000	-			
al		17900000	17900000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		17970000	17970000	-			
al		17970000	17970000	AERONAUTICAL MOBILE (OR)	p		
al		18030000	18030000	-			
al		18030000	18030000	FIXED	p		
al		18052000	18052000	-			
al		18052000	18052000	FIXED	p		
al		18052000	18052000	Space Research	s		
al		18068000	18068000	-			
al		18068000	18068000	AMATEUR	p		
al		18068000	18068000	AMATEUR-SATELLITE	p		
al		18168000	18168000	-			
al		18168000	18168000	Mobile except aeronautical mobile	s		
al		18168000	18168000	FIXED	p		
al		18780000	18780000	-			
al		18780000	18780000	MARITIME MOBILE	p		
al		18900000	18900000	-			
al		18900000	18900000	BROADCASTING	p		
al		19020000	19020000	-			
al		19020000	19020000	FIXED	p		
al		19680000	19680000	-			
al		19680000	19680000	MARITIME MOBILE	p		
al		19800000	19800000	-			
al		19800000	19800000	FIXED	p		
al		19990000	19990000	-			
al		19990000	19990000	Space Research	s		
al		19990000	19990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		19995000	19995000	-			
al		19995000	19995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		20010000	20010000	-			
al		20010000	20010000	FIXED	p		
al		20010000	20010000	Mobile	s		
al		21000000	21000000	-			
al		21000000	21000000	AMATEUR-SATELLITE	p		
al		21000000	21000000	AMATEUR	p		
al		21450000	21450000	-			
al		21450000	21450000	BROADCASTING	p		
al		21850000	21850000	-			
al		21850000	21850000	FIXED	p		
al		21870000	21870000	-			
al		21870000	21870000	FIXED	p		
al		21924000	21924000	-			
al		21924000	21924000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		22000000	22000000	-			
al		22000000	22000000	MARITIME MOBILE	p		
al		22855000	22855000	-			
al		22855000	22855000	FIXED	p		
al		23000000	23000000	-			
al		23000000	23000000	FIXED	p		
al		23000000	23000000	Mobile except aeronautical mobile (R)	s		
al		23200000	23200000	-			
al		23200000	23200000	AERONAUTICAL MOBILE (OR)	p		
al		23200000	23200000	FIXED	p		
al		23350000	23350000	-			
al		23350000	23350000	FIXED	p		
al		23350000	23350000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		24000000	24000000	-			
al		24000000	24000000	LAND MOBILE	p		
al		24000000	24000000	FIXED	p		
al		24890000	24890000	-			
al		24890000	24890000	AMATEUR	p		
al		24890000	24890000	AMATEUR-SATELLITE	p		
al		24990000	24990000	-			
al		24990000	24990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		25005000	25005000	-			
al		25005000	25005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
al		25005000	25005000	Space Research	s		
al		25010000	25010000	-			
al		25010000	25010000	FIXED	p		
al		25010000	25010000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		25070000	25070000	-			
al		25070000	25070000	MARITIME MOBILE	p		
al		25210000	25210000	-			
al		25210000	25210000	FIXED	p		
al		25210000	25210000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		25550000	25550000	-			
al		25550000	25550000	RADIO ASTRONOMY	p		
al		25670000	25670000	-			
al		25670000	25670000	BROADCASTING	p		
al		26100000	26100000	-			
al		26100000	26100000	MARITIME MOBILE	p		
al		26175000	26175000	-			
al		26175000	26175000	FIXED	p		
al		26175000	26175000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		27500000	27500000	-			
al		27500000	27500000	FIXED	p		
al		27500000	27500000	METEOROLOGICAL AIDS	p		
al		27500000	27500000	MOBILE	p		
al		28000000	28000000	-			
al		28000000	28000000	AMATEUR	p		
al		28000000	28000000	AMATEUR-SATELLITE	p		
al		29700000	29700000	-			
al		29700000	29700000	MOBILE	p		
al		30005000	30005000	-			
al		30005000	30005000	MOBILE	p		
al		30010000	30010000	-			
al		30010000	30010000	MOBILE	p		
al		37500000	37500000	-			
al		37500000	37500000	MOBILE	p		
al		37500000	37500000	Radio Astronomy	s		
al		38250000	38250000	-			
al		38250000	38250000	MOBILE	p		
al		39986000	39986000	-			
al		39986000	39986000	MOBILE	p		
al		39986000	39986000	Space Research	s		
al		40020000	40020000	-			
al		40020000	40020000	MOBILE	p		
al		40660000	40660000	-			
al		40660000	40660000	MOBILE	p		
al		40700000	40700000	-			
al		40700000	40700000	MOBILE	p		
al		40980000	40980000	-			
al		40980000	40980000	MOBILE	p		
al		40980000	40980000	Space Research	s		
al		41015000	41015000	-			
al		41015000	41015000	MOBILE	p		
al		44000000	44000000	-			
al		44000000	44000000	MOBILE	p		
al		46400000	46400000	-			
al		46400000	46400000	MOBILE	p		
al		47000000	47000000	-			
al		47000000	47000000	LAND MOBILE	p		
al		48000000	48000000	-			
al		48000000	48000000	LAND MOBILE	p		
al		48500000	48500000	-			
al		48500000	48500000	LAND MOBILE	p		
al		50000000	50000000	-			
al		50000000	50000000	LAND MOBILE	p		
al		50000000	50000000	Amateur	s		
al		51000000	51000000	-			
al		51000000	51000000	LAND MOBILE	p		
al		51000000	51000000	Amateur	s		
al		52000000	52000000	-			
al		52000000	52000000	LAND MOBILE	p		
al		54000000	54000000	-			
al		54000000	54000000	LAND MOBILE	p		
al		61000000	61000000	-			
al		61000000	61000000	LAND MOBILE	p		
al		68000000	68000000	-			
al		68000000	68000000	MOBILE	p		
al		70450000	70450000	-			
al		70450000	70450000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		70450000	70450000	Radio Astronomy	s		
al		74800000	74800000	-			
al		74800000	74800000	AERONAUTICAL RADIONAVIGATION	p		
al		75200000	75200000	-			
al		75200000	75200000	MOBILE	p		
al		77700000	77700000	-			
al		77700000	77700000	MOBILE	p		
al		77800000	77800000	-			
al		77800000	77800000	MOBILE	p		
al		84600000	84600000	-			
al		84600000	84600000	MOBILE	p		
al		85000000	85000000	-			
al		85000000	85000000	MOBILE	p		
al		87500000	87500000	-			
al		87500000	87500000	BROADCASTING	p		
al		100000000	100000000	-			
al		100000000	100000000	BROADCASTING	p		
al		108000000	108000000	-			
al		108000000	108000000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		108000000	108000000	AERONAUTICAL RADIONAVIGATION	p		
al		117975000	117975000	-			
al		117975000	117975000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		121450000	121450000	-			
al		121450000	121450000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		121550000	121550000	-			
al		121550000	121550000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		136000000	136000000	-			
al		136000000	136000000	AERONAUTICAL MOBILE-SATELLITE (R)	p		
al		137000000	137000000	-			
al		137000000	137000000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
al		137000000	137000000	MOBILE	p		
al		137000000	137000000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
al		137000000	137000000	Space Operation (space-to-Earth)	s		
al		137000000	137000000	Space Research (space-to-Earth)	s		
al		137025000	137025000	-			
al		137025000	137025000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
al		137025000	137025000	MOBILE	p		
al		137025000	137025000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
al		137025000	137025000	Space Operation (space-to-Earth)	s		
al		137025000	137025000	Space Research (space-to-Earth)	s		
al		137175000	137175000	-			
al		137175000	137175000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
al		137175000	137175000	MOBILE	p		
al		137175000	137175000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
al		137175000	137175000	Space Operation (space-to-Earth)	s		
al		137175000	137175000	Space Research (space-to-Earth)	s		
al		137825000	137825000	-			
al		137825000	137825000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
al		137825000	137825000	MOBILE	p		
al		137825000	137825000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
al		137825000	137825000	Space Operation (space-to-Earth)	s		
al		137825000	137825000	Space Research (space-to-Earth)	s		
al		138000000	138000000	-			
al		138000000	138000000	AERONAUTICAL MOBILE (OR)	p		
al		138000000	138000000	LAND MOBILE	p		
al		138000000	138000000	Space Research (space-to-Earth)	s		
al		143600000	143600000	-			
al		143600000	143600000	AERONAUTICAL MOBILE (OR)	p		
al		143600000	143600000	LAND MOBILE	p		
al		143600000	143600000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
al		143650000	143650000	-			
al		143650000	143650000	AERONAUTICAL MOBILE (OR)	p		
al		143650000	143650000	LAND MOBILE	p		
al		144000000	144000000	-			
al		144000000	144000000	AMATEUR	p		
al		144000000	144000000	AMATEUR-SATELLITE	p		
al		146000000	146000000	-			
al		146000000	146000000	MOBILE	p		
al		146800000	146800000	-			
al		146800000	146800000	MOBILE	p		
al		148000000	148000000	-			
al		148000000	148000000	MOBILE	p		
al		148000000	148000000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
al		148400000	148400000	-			
al		148400000	148400000	MOBILE	p		
al		148400000	148400000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
al		149900000	149900000	-			
al		149900000	149900000	MOBILE	p		
al		149900000	149900000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
al		149900000	149900000	RADIONAVIGATION-SATELLITE	p		
al		150050000	150050000	-			
al		150050000	150050000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		150050000	150050000	RADIO ASTRONOMY	p		
al		151400000	151400000	-			
al		151400000	151400000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		151400000	151400000	RADIO ASTRONOMY	p		
al		153000000	153000000	-			
al		153000000	153000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		154000000	154000000	-			
al		154000000	154000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		154500000	154500000	-			
al		154500000	154500000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		154650000	154650000	-			
al		154650000	154650000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		156000000	156000000	-			
al		156000000	156000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		156487500	156487500	-			
al		156487500	156487500	MARITIME MOBILE (DISTRESS AND CALLING VIA DSC)	p		
al		156537500	156537500	-			
al		156537500	156537500	MARITIME MOBILE (DISTRESS AND CALLING VIA DSC)	p		
al		156537500	156537500	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		156562500	156562500	-			
al		156562500	156562500	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
al		156762500	156762500	-			
al		156762500	156762500	MARITIME MOBILE (DISTRESS AND CALLING)	p		
al		156837500	156837500	-			
al		156837500	156837500	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		157450000	157450000	-			
al		157450000	157450000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		160600000	160600000	-			
al		160600000	160600000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		160975000	160975000	-			
al		160975000	160975000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		161475000	161475000	-			
al		161475000	161475000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		162050000	162050000	-			
al		162050000	162050000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		165200000	165200000	-			
al		165200000	165200000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		165225000	165225000	-			
al		165225000	165225000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		169400000	169400000	-			
al		169400000	169400000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		169825000	169825000	-			
al		169825000	169825000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
al		174000000	174000000	-			
al		174000000	174000000	BROADCASTING	p		
al		174000000	174000000	LAND MOBILE	p		
al		216000000	216000000	-			
al		216000000	216000000	BROADCASTING	p		
al		223000000	223000000	-			
al		223000000	223000000	BROADCASTING	p		
al		225000000	225000000	-			
al		225000000	225000000	BROADCASTING	p		
al		225000000	225000000	Land Mobile	s		
al		230000000	230000000	-			
al		230000000	230000000	MOBILE	p		
al		235000000	235000000	-			
al		235000000	235000000	MOBILE	p		
al		240000000	240000000	-			
al		240000000	240000000	MOBILE	p		
al		242950000	242950000	-			
al		242950000	242950000	AERONAUTICAL MOBILE	p		
al		243050000	243050000	-			
al		243050000	243050000	MOBILE	p		
al		267000000	267000000	-			
al		267000000	267000000	MOBILE	p		
al		272000000	272000000	-			
al		272000000	272000000	MOBILE	p		
al		273000000	273000000	-			
al		273000000	273000000	MOBILE	p		
al		312000000	312000000	-			
al		312000000	312000000	MOBILE	p		
al		315000000	315000000	-			
al		315000000	315000000	MOBILE	p		
al		322000000	322000000	-			
al		322000000	322000000	MOBILE	p		
al		322000000	322000000	RADIO ASTRONOMY	p		
al		328600000	328600000	-			
al		328600000	328600000	AERONAUTICAL RADIONAVIGATION	p		
al		335400000	335400000	-			
al		335400000	335400000	MOBILE	p		
al		380000000	380000000	-			
al		380000000	380000000	MOBILE	p		
al		385000000	385000000	-			
al		385000000	385000000	MOBILE	p		
al		387000000	387000000	-			
al		387000000	387000000	MOBILE	p		
al		390000000	390000000	-			
al		390000000	390000000	MOBILE	p		
al		395000000	395000000	-			
al		395000000	395000000	MOBILE	p		
al		399900000	399900000	-			
al		399900000	399900000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
al		399900000	399900000	RADIONAVIGATION-SATELLITE	p		
al		400050000	400050000	-			
al		400050000	400050000	STANDARD FREQUENCY AND TIME SIGNAL-SATELLITE	p		
al		400150000	400150000	-			
al		400150000	400150000	METEOROLOGICAL AIDS	p		
al		400150000	400150000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
al		400150000	400150000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
al		400150000	400150000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
al		400150000	400150000	SPACE OPERATION (SPACE-TO-EARTH)	p		
al		401000000	401000000	-			
al		401000000	401000000	METEOROLOGICAL-SATELLITE (EARTH-TO-SPACE)	p		
al		401000000	401000000	EARTH EXPLORATION-SATELLITE (EARTH-TO-SPACE)	p		
al		401000000	401000000	METEOROLOGICAL AIDS	p		
al		402000000	402000000	-			
al		402000000	402000000	EARTH EXPLORATION-SATELLITE (EARTH-TO-SPACE)	p		
al		402000000	402000000	METEOROLOGICAL AIDS	p		
al		402000000	402000000	METEOROLOGICAL-SATELLITE (EARTH-TO-SPACE)	p		
al		403000000	403000000	-			
al		403000000	403000000	METEOROLOGICAL AIDS	p		
al		405000000	405000000	-			
