region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
is		7000000	7000000	AMATEUR-SATELLITE	p		
is		7100000	7100000	-			AM sound analogue
is		7100000	7100000	BROADCASTING	p		
is		7300000	7300000	-			AM sound analogue
is		7300000	7300000	BROADCASTING	p		
is		7350000	7350000	-			Land mobile,  Fixed radio relay (military)
is		7350000	7350000	FIXED	p		
is		7350000	7350000	Land Mobile	s		
is		7400000	7400000	-			Inductive applications
is		7400000	7400000		p		
is		8100000	8100000	-			Fixed radio relay (military),  Maritime communications
is		8100000	8100000	FIXED	p		
is		8100000	8100000	MARITIME MOBILE	p		
is		8195000	8195000	-			Maritime communications
is		8195000	8195000	MARITIME MOBILE	p		
is		8815000	8815000	-			AGA communications (civil)
is		8815000	8815000	AERONAUTICAL MOBILE (R)	p		
is		8965000	8965000	-			AGA communications (civil),  AGA communications (military)
is		8965000	8965000	AERONAUTICAL MOBILE (OR)	p		
is		9040000	9040000	-			Fixed radio relay (military)
is		9040000	9040000	FIXED	p		
is		9400000	9400000	-			AM sound analogue
is		9400000	9400000	BROADCASTING	p		
is		9500000	9500000	-			AM sound analogue
is		9500000	9500000	BROADCASTING	p		
is		9900000	9900000	-			Fixed radio relay (military)
is		9900000	9900000	FIXED	p		
is		9995000	9995000	-			Standard frequency and time signal
is		9995000	9995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		10003000	10003000	-			Standard frequency and time signal
is		10003000	10003000	Space Research	s		
is		10003000	10003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		10005000	10005000	-			AGA communications (civil)
is		10005000	10005000	AERONAUTICAL MOBILE (R)	p		
is		10100000	10100000	-			Amateur
is		10100000	10100000	AMATEUR	p		
is		10100000	10100000	FIXED	p		
is		10150000	10150000	-			Maritime communications
is		10150000	10150000	FIXED	p		
is		10150000	10150000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		10200000	10200000	-			Inductive applications
is		10200000	10200000		p		
is		11175000	11175000	-			AGA communications (civil),  AGA communications (military)
is		11175000	11175000	AERONAUTICAL MOBILE (OR)	p		
is		11275000	11275000	-			AGA communications (civil)
is		11275000	11275000	AERONAUTICAL MOBILE (R)	p		
is		11400000	11400000	-			Fixed radio relay (military)
is		11400000	11400000	FIXED	p		
is		11600000	11600000	-			AM sound analogue
is		11600000	11600000	BROADCASTING	p		
is		11650000	11650000	-			AM sound analogue
is		11650000	11650000	BROADCASTING	p		
is		12050000	12050000	-			AM sound analogue
is		12050000	12050000	BROADCASTING	p		
is		12100000	12100000	-			
is		12100000	12100000	FIXED	p		
is		12230000	12230000	-			SAR (communications),  Maritime communications
is		12230000	12230000	MARITIME MOBILE	p		
is		13200000	13200000	-			AGA communications (civil),  AGA communications (military)
is		13200000	13200000	AERONAUTICAL MOBILE (OR)	p		
is		13260000	13260000	-			AGA communications (civil)
is		13260000	13260000	AERONAUTICAL MOBILE (R)	p		
is		13360000	13360000	-			
is		13360000	13360000	FIXED	p		
is		13360000	13360000	RADIO ASTRONOMY	p		
is		13410000	13410000	-			Fixed radio relay (military)
is		13410000	13410000	FIXED	p		
is		13410000	13410000	Mobile except aeronautical mobile (R)	s		
is		13553000	13553000	-			Inductive applications,  Non-specific SRDs
is		13553000	13553000		p		
is		13570000	13570000	-			AM sound analogue
is		13570000	13570000	BROADCASTING	p		
is		13600000	13600000	-			AM sound analogue
is		13600000	13600000	BROADCASTING	p		
is		13800000	13800000	-			AM sound analogue
is		13800000	13800000	BROADCASTING	p		
is		13870000	13870000	-			Fixed radio relay (military),  Maritime communications
is		13870000	13870000	FIXED	p		
is		13870000	13870000	Mobile except aeronautical mobile (R)	s		
is		14000000	14000000	-			Amateur,  Amateur-satellite
is		14000000	14000000	AMATEUR	p		
is		14000000	14000000	AMATEUR-SATELLITE	p		
is		14250000	14250000	-			Amateur
is		14250000	14250000	AMATEUR	p		
is		14350000	14350000	-			
is		14350000	14350000	FIXED	p		
is		14990000	14990000	-			Standard frequency and time signal
is		14990000	14990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		15005000	15005000	-			Standard frequency and time signal
is		15005000	15005000	Space Research	s		
is		15005000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		15010000	15010000	-			
is		15010000	15010000	AERONAUTICAL MOBILE (OR)	p		
is		15100000	15100000	-			AM sound analogue
is		15100000	15100000	BROADCASTING	p		
is		15600000	15600000	-			AM sound analogue
is		15600000	15600000	BROADCASTING	p		
is		15800000	15800000	-			
is		15800000	15800000	FIXED	p		
is		16360000	16360000	-			Maritime communications
is		16360000	16360000	MARITIME MOBILE	p		
is		17200000	17200000	-			
is		17200000	17200000	SPACE RESEARCH (ACTIVE)	p		
is		17410000	17410000	-			
is		17410000	17410000	FIXED	p		
is		17480000	17480000	-			AM sound analogue
is		17480000	17480000	BROADCASTING	p		
is		17550000	17550000	-			AM sound analogue
is		17550000	17550000	BROADCASTING	p		
is		17900000	17900000	-			AGA communications (civil)
is		17900000	17900000	AERONAUTICAL MOBILE (R)	p		
is		17970000	17970000	-			AGA communications (civil),  AGA communications (military)
is		17970000	17970000	AERONAUTICAL MOBILE (OR)	p		
is		18030000	18030000	-			
is		18030000	18030000	FIXED	p		
is		18052000	18052000	-			
is		18052000	18052000	FIXED	p		
is		18052000	18052000	Space Research	s		
is		18068000	18068000	-			Amateur,  Amateur-satellite
is		18068000	18068000	AMATEUR	p		
is		18068000	18068000	AMATEUR-SATELLITE	p		
is		18168000	18168000	-			Maritime communications,  Fixed radio relay (military)
is		18168000	18168000	FIXED	p		
is		18168000	18168000	Mobile except aeronautical mobile	s		
is		18780000	18780000	-			Maritime communications
is		18780000	18780000	MARITIME MOBILE	p		
is		18900000	18900000	-			AM sound analogue
is		18900000	18900000	BROADCASTING	p		
is		19020000	19020000	-			
is		19020000	19020000	FIXED	p		
is		19680000	19680000	-			Maritime communications
is		19680000	19680000	MARITIME MOBILE	p		
is		19800000	19800000	-			
is		19800000	19800000	FIXED	p		
is		19990000	19990000	-			Standard frequency and time signal
is		19990000	19990000	Space Research	s		
is		19990000	19990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		19995000	19995000	-			Standard frequency and time signal
is		19995000	19995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		20010000	20010000	-			Maritime communications
is		20010000	20010000	FIXED	p		
is		20010000	20010000	MOBILE	p		
is		21000000	21000000	-			Amateur,  Amateur-satellite
is		21000000	21000000	AMATEUR	p		
is		21000000	21000000	AMATEUR-SATELLITE	p		
is		21450000	21450000	-			AM sound analogue
is		21450000	21450000	BROADCASTING	p		
is		21850000	21850000	-			
is		21850000	21850000	FIXED	p		
is		21870000	21870000	-			
is		21870000	21870000	FIXED	p		
is		21924000	21924000	-			
is		21924000	21924000	AERONAUTICAL MOBILE (R)	p		
is		22000000	22000000	-			Maritime communications
is		22000000	22000000	MARITIME MOBILE	p		
is		22855000	22855000	-			
is		22855000	22855000	FIXED	p		
is		23000000	23000000	-			
is		23000000	23000000	FIXED	p		
is		23000000	23000000	Mobile except aeronautical mobile (R)	s		
is		23200000	23200000	-			AGA communications (military)
is		23200000	23200000	AERONAUTICAL MOBILE (OR)	p		
is		23200000	23200000	FIXED	p		
is		23350000	23350000	-			Maritime communications
is		23350000	23350000	FIXED	p		
is		23350000	23350000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		24000000	24000000	-			
is		24000000	24000000	FIXED	p		
is		24000000	24000000	LAND MOBILE	p		
is		24890000	24890000	-			Amateur,  Amateur-satellite
is		24890000	24890000	AMATEUR	p		
is		24890000	24890000	AMATEUR-SATELLITE	p		
is		24990000	24990000	-			Standard frequency and time signal
is		24990000	24990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		25005000	25005000	-			Standard frequency and time signal
is		25005000	25005000	Space Research	s		
is		25005000	25005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
is		25010000	25010000	-			
is		25010000	25010000	FIXED	p		
is		25010000	25010000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		25070000	25070000	-			Maritime communications
is		25070000	25070000	MARITIME MOBILE	p		
is		25210000	25210000	-			Maritime communications
is		25210000	25210000	FIXED	p		
is		25210000	25210000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		25550000	25550000	-			Radio astronomy
is		25550000	25550000	RADIO ASTRONOMY	p		
is		25670000	25670000	-			AM sound analogue
is		25670000	25670000	BROADCASTING	p		
is		26100000	26100000	-			Maritime communications
is		26100000	26100000	MARITIME MOBILE	p		
is		26175000	26175000	-			Model control,  DSB/SSB AM CB / CEPT PR 27
is		26175000	26175000	FIXED	p		
is		26175000	26175000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		26175000	26175000	-			Land mobile
is		26175000	26175000		p		
is		26957000	26957000	-			Inductive applications,  Non-specific SRDs
is		26957000	26957000		p		
is		26960000	26960000	-			CB radio
is		26960000	26960000		p		
is		27410000	27410000	-			On-site paging
is		27410000	27410000		p		
is		27500000	27500000	-			Meteorology,  Land mobile
is		27500000	27500000	FIXED	p		
is		27500000	27500000	METEOROLOGICAL AIDS	p		
is		27500000	27500000	MOBILE	p		
is		28000000	28000000	-			Amateur,  Amateur-satellite
is		28000000	28000000	AMATEUR	p		
is		28000000	28000000	AMATEUR-SATELLITE	p		
is		29700000	29700000	-			Maritime communications,  Land mobile
is		29700000	29700000	FIXED	p		
is		29700000	29700000	MOBILE	p		
is		30005000	30005000	-			
is		30005000	30005000	FIXED	p		
is		30005000	30005000	MOBILE	p		
is		30005000	30005000	SPACE OPERATION (SATELLITE IDENTIFICATION)	p		
is		30005000	30005000	SPACE RESEARCH	p		
is		30010000	30010000	-			PMR/PAMR
is		30010000	30010000	FIXED	p		
is		30010000	30010000	MOBILE	p		
is		34995000	34995000	-			Flying model control
is		34995000	34995000		p		
is		36600000	36600000	-			Radio microphones
is		36600000	36600000		p		
is		37000000	37000000	-			Radio microphones
is		37000000	37000000		p		
is		37400000	37400000	-			Radio microphones
is		37400000	37400000		p		
is		37500000	37500000	-			
is		37500000	37500000	FIXED	p		
is		37500000	37500000	MOBILE	p		
is		37500000	37500000	Radio Astronomy	s		
is		37700000	37700000	-			Radio microphones
is		37700000	37700000		p		
is		38250000	38250000	-			PMR/PAMR
is		38250000	38250000	FIXED	p		
is		38250000	38250000	MOBILE	p		
is		39986000	39986000	-			PMR/PAMR
is		39986000	39986000	FIXED	p		
is		39986000	39986000	MOBILE	p		
is		39986000	39986000	Space Research	s		
is		40020000	40020000	-			PMR/PAMR
is		40020000	40020000	FIXED	p		
is		40020000	40020000	MOBILE	p		
is		40660000	40660000	-			Non-specific SRDs
is		40660000	40660000		p		
is		40980000	40980000	-			PMR/PAMR
is		40980000	40980000	FIXED	p		
is		40980000	40980000	MOBILE	p		
is		40980000	40980000	Space Research	s		
is		41000000	41000000	-			Radio microphones
is		41000000	41000000		p		
is		41015000	41015000	-			PMR/PAMR
is		41015000	41015000	FIXED	p		
is		41015000	41015000	MOBILE	p		
is		47000000	47000000	-			Wind profilers,  Land mobile
is		47000000	47000000	BROADCASTING	p		
is		47000000	47000000	Land Mobile	s		
is		47000000	47000000	Radiolocation	s		
is		50000000	50000000	-			Amateur
is		50000000	50000000		p		
is		54000000	54000000	-			TV analogue (terrestrial)
is		54000000	54000000		p		
is		68000000	68000000	-			Land mobile,  Fixed
is		68000000	68000000	FIXED	p		
is		68000000	68000000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		74800000	74800000	-			Beacons (aeronautical)
is		74800000	74800000	AERONAUTICAL RADIONAVIGATION	p		
is		75200000	75200000	-			Land mobile
is		75200000	75200000	FIXED	p		
is		75200000	75200000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		87500000	87500000	-			
is		87500000	87500000	BROADCASTING	p		
is		87500000	87500000	-			FM sound analogue
is		87500000	87500000		p		
is		100000000	100000000	-			FM sound analogue
is		100000000	100000000		p		
is		108000000	108000000	-			VOR
is		108000000	108000000	AERONAUTICAL RADIONAVIGATION	p		
is		108000000	108000000	-			ILS
is		108000000	108000000		p		
is		117975000	117975000	-			AGA communications (civil)
is		117975000	117975000	AERONAUTICAL MOBILE (R)	p		
is		121450000	121450000	-			SAR (communications),  EPIRBs
is		121450000	121450000		p		
is		137000000	137000000	-			S-PCS,  Weather satellites
is		137000000	137000000	Fixed	s		
is		137000000	137000000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
is		137000000	137000000	Mobile except aeronautical mobile (R)	s		
is		137000000	137000000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
is		137000000	137000000	SPACE OPERATION (SPACE-TO-EARTH)	p		
is		137000000	137000000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
is		137025000	137025000	-			Weather satellites,  S-PCS
is		137025000	137025000	Fixed	s		
is		137025000	137025000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
is		137025000	137025000	Mobile except aeronautical mobile (R)	s		
is		137025000	137025000	Mobile-Satellite (space-to-Earth)	s		
is		137025000	137025000	SPACE OPERATION (SPACE-TO-EARTH)	p		
is		137025000	137025000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
is		137175000	137175000	-			S-PCS,  Weather satellites
is		137175000	137175000	Fixed	s		
is		137175000	137175000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
is		137175000	137175000	Mobile except aeronautical mobile (R)	s		
is		137175000	137175000	MOBILE-SATELLITE (SPACE-TO-EARTH)	p		
is		137175000	137175000	SPACE OPERATION (SPACE-TO-EARTH)	p		
is		137175000	137175000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
is		137825000	137825000	-			Weather satellites,  S-PCS
is		137825000	137825000	Fixed	s		
is		137825000	137825000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
is		137825000	137825000	Mobile except aeronautical mobile (R)	s		
is		137825000	137825000	Mobile-Satellite (space-to-Earth)	s		
is		137825000	137825000	SPACE OPERATION (SPACE-TO-EARTH)	p		
is		138000000	138000000	-			AGA communications (military)
is		138000000	138000000	AERONAUTICAL MOBILE (OR)	p		
is		138200000	138200000	-			Non-specific SRDs
is		138200000	138200000		p		
is		143600000	143600000	-			
is		143600000	143600000	AERONAUTICAL MOBILE (OR)	p		
is		143600000	143600000	SPACE RESEARCH (SPACE-TO-EARTH)	p		
is		143650000	143650000	-			
is		143650000	143650000	AERONAUTICAL MOBILE (OR)	p		
is		144000000	144000000	-			Amateur-satellite,  Amateur
is		144000000	144000000	AMATEUR	p		
is		144000000	144000000	AMATEUR-SATELLITE	p		
is		146000000	146000000	-			PMR/PAMR,  Land military systems
is		146000000	146000000	FIXED	p		
is		146000000	146000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		148000000	148000000	-			Land military systems,  PMR/PAMR,  S-PCS
is		148000000	148000000	FIXED	p		
is		148000000	148000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		148000000	148000000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
is		149900000	149900000	-			
is		149900000	149900000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
is		149900000	149900000	RADIONAVIGATION-SATELLITE	p		
is		150050000	150050000	-			PMR/PAMR,  Land mobile
is		150050000	150050000	FIXED	p		
is		150050000	150050000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		150050000	150050000	RADIO ASTRONOMY	p		
is		153000000	153000000	-			Land mobile,  PMR/PAMR
is		153000000	153000000	FIXED	p		
is		153000000	153000000	Meteorological Aids	s		
is		153000000	153000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		154000000	154000000	-			PMR/PAMR,  Land mobile
is		154000000	154000000	FIXED	p		
is		154000000	154000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		156000000	156000000	-			Maritime communications
is		156000000	156000000	FIXED	p		
is		156000000	156000000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
is		156762500	156762500	-			Maritime communications,  SAR (communications)
is		156762500	156762500	MARITIME MOBILE (DISTRESS AND CALLING)	p		
is		156837500	156837500	-			Maritime communications
is		156837500	156837500	FIXED	p		
is		156837500	156837500	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
is		157450000	157450000	-			PMR/PAMR
is		157450000	157450000	FIXED	p		
