region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
cy		2300000	2300000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		2498000	2498000	-			
cy		2498000	2498000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		2501000	2501000	-			
cy		2501000	2501000	Space Research	s		
cy		2501000	2501000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		2502000	2502000	-			Maritime,  Defence systems,  Radiolocation (civil)
cy		2502000	2502000	FIXED	p		
cy		2502000	2502000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		2625000	2625000	-			Defence systems
cy		2625000	2625000		p		
cy		2625000	2625000	-			Maritime
cy		2625000	2625000	MARITIME MOBILE	p		
cy		2625000	2625000	MARITIME RADIONAVIGATION	p		
cy		2650000	2650000	-			Maritime,  Radiolocation (civil)
cy		2650000	2650000	FIXED	p		
cy		2650000	2650000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		2850000	2850000	-			Aeronautical communications
cy		2850000	2850000		p		
cy		2850000	2850000	-			SAR (communications)
cy		2850000	2850000	AERONAUTICAL MOBILE (R)	p		
cy		3025000	3025000	-			Aeronautical military systems
cy		3025000	3025000	AERONAUTICAL MOBILE (OR)	p		
cy		3155000	3155000	-			Defence systems,  Inductive applications
cy		3155000	3155000		p		
cy		3155000	3155000	-			Maritime
cy		3155000	3155000	FIXED	p		
cy		3155000	3155000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		3200000	3200000	-			Maritime
cy		3200000	3200000	FIXED	p		
cy		3200000	3200000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		3230000	3230000	-			Maritime
cy		3230000	3230000	FIXED	p		
cy		3230000	3230000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		3400000	3400000	-			Aeronautical communications
cy		3400000	3400000	AERONAUTICAL MOBILE (R)	p		
cy		3500000	3500000	-			Defence systems,  Maritime,  Amateur
cy		3500000	3500000	AMATEUR	p		
cy		3500000	3500000	FIXED	p		
cy		3500000	3500000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		3800000	3800000	-			Aeronautical military systems
cy		3800000	3800000		p		
cy		3800000	3800000	-			Aeronautical communications
cy		3800000	3800000	AERONAUTICAL MOBILE (OR)	p		
cy		3800000	3800000	FIXED	p		
cy		3800000	3800000	LAND MOBILE	p		
cy		3900000	3900000	-			Aeronautical communications
cy		3900000	3900000	AERONAUTICAL MOBILE (OR)	p		
cy		3950000	3950000	-			Broadcasting,  Defence systems
cy		3950000	3950000	BROADCASTING	p		
cy		3950000	3950000	FIXED	p		
cy		4000000	4000000	-			Maritime
cy		4000000	4000000	FIXED	p		
cy		4000000	4000000	MARITIME MOBILE	p		
cy		4063000	4063000	-			Maritime,  DSC,  Maritime communications,  SAR (communications)
cy		4063000	4063000	MARITIME MOBILE	p		
cy		4438000	4438000	-			Euroloop,  Defence systems
cy		4438000	4438000	FIXED	p		
cy		4438000	4438000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		4650000	4650000	-			Aeronautical communications
cy		4650000	4650000	AERONAUTICAL MOBILE (R)	p		
cy		4700000	4700000	-			Aeronautical military systems
cy		4700000	4700000		p		
cy		4700000	4700000	-			Aeronautical communications
cy		4700000	4700000	AERONAUTICAL MOBILE (OR)	p		
cy		4750000	4750000	-			Aeronautical communications
cy		4750000	4750000	AERONAUTICAL MOBILE (OR)	p		
cy		4750000	4750000	FIXED	p		
cy		4750000	4750000	LAND MOBILE	p		
cy		4850000	4850000	-			Defence systems
cy		4850000	4850000	FIXED	p		
cy		4850000	4850000	LAND MOBILE	p		
cy		4995000	4995000	-			
cy		4995000	4995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		5003000	5003000	-			
cy		5003000	5003000	Space Research	s		
cy		5003000	5003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		5005000	5005000	-			Defence systems
cy		5005000	5005000		p		
cy		5005000	5005000	-			
cy		5005000	5005000	FIXED	p		
cy		5060000	5060000	-			
cy		5060000	5060000	FIXED	p		
cy		5060000	5060000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		5250000	5250000	-			
cy		5250000	5250000	FIXED	p		
cy		5250000	5250000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		5450000	5450000	-			Aeronautical communications,  Aeronautical military systems
cy		5450000	5450000	AERONAUTICAL MOBILE (OR)	p		
cy		5450000	5450000	FIXED	p		
cy		5450000	5450000	LAND MOBILE	p		
cy		5480000	5480000	-			Aeronautical communications,  SAR (communications)
cy		5480000	5480000	AERONAUTICAL MOBILE (R)	p		
cy		5680000	5680000	-			SAR (communications),  Aeronautical communications,  Aeronautical military systems
cy		5680000	5680000	AERONAUTICAL MOBILE (OR)	p		
cy		5730000	5730000	-			Defence systems
cy		5730000	5730000	FIXED	p		
cy		5730000	5730000	LAND MOBILE	p		
cy		5900000	5900000	-			Broadcasting
cy		5900000	5900000	BROADCASTING	p		
cy		5950000	5950000	-			Broadcasting
cy		5950000	5950000	BROADCASTING	p		
cy		6200000	6200000	-			Maritime,  Maritime communications,  DSC,  SAR (communications)
cy		6200000	6200000	MARITIME MOBILE	p		
cy		6525000	6525000	-			Aeronautical communications
cy		6525000	6525000	AERONAUTICAL MOBILE (R)	p		
cy		6685000	6685000	-			Aeronautical communications,  Aeronautical military systems
cy		6685000	6685000	AERONAUTICAL MOBILE (OR)	p		
cy		6765000	6765000	-			Defence systems,  ISM
cy		6765000	6765000	FIXED	p		
cy		6765000	6765000	Land Mobile	s		
cy		6765000	6765000	-			Non-specific SRDs,  Inductive applications
cy		6765000	6765000		p		
cy		7000000	7000000	-			Amateur,  Amateur-satellite
cy		7000000	7000000	AMATEUR	p		
cy		7000000	7000000	AMATEUR-SATELLITE	p		
cy		7100000	7100000	-			Amateur
cy		7100000	7100000	AMATEUR	p		
cy		7200000	7200000	-			Broadcasting
cy		7200000	7200000	BROADCASTING	p		
cy		7300000	7300000	-			TTT
cy		7300000	7300000		p		
cy		7300000	7300000	-			Broadcasting
cy		7300000	7300000	BROADCASTING	p		
cy		7400000	7400000	-			Inductive applications
cy		7400000	7400000		p		
cy		7400000	7400000	-			Broadcasting
cy		7400000	7400000	BROADCASTING	p		
cy		7450000	7450000	-			Inductive applications
cy		7450000	7450000		p		
cy		7450000	7450000	-			
cy		7450000	7450000	FIXED	p		
cy		7450000	7450000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
cy		8100000	8100000	-			Maritime
cy		8100000	8100000	FIXED	p		
cy		8100000	8100000	MARITIME MOBILE	p		
cy		8195000	8195000	-			DSC,  Maritime communications,  Maritime,  SAR (communications)
cy		8195000	8195000	MARITIME MOBILE	p		
cy		8815000	8815000	-			Aeronautical communications
cy		8815000	8815000	AERONAUTICAL MOBILE (R)	p		
cy		8965000	8965000	-			Defence systems
cy		8965000	8965000		p		
cy		8965000	8965000	-			Aeronautical communications,  Aeronautical military systems
cy		8965000	8965000	AERONAUTICAL MOBILE (OR)	p		
cy		9040000	9040000	-			
cy		9040000	9040000	FIXED	p		
cy		9400000	9400000	-			Broadcasting
cy		9400000	9400000	BROADCASTING	p		
cy		9500000	9500000	-			Broadcasting
cy		9500000	9500000	BROADCASTING	p		
cy		9900000	9900000	-			Defence systems
cy		9900000	9900000	FIXED	p		
cy		9995000	9995000	-			
cy		9995000	9995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		10003000	10003000	-			
cy		10003000	10003000	Space Research	s		
cy		10003000	10003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		10005000	10005000	-			Aeronautical communications
cy		10005000	10005000	AERONAUTICAL MOBILE (R)	p		
cy		10100000	10100000	-			Defence systems
cy		10100000	10100000		p		
cy		10100000	10100000	-			Amateur
cy		10100000	10100000	AMATEUR	p		
cy		10100000	10100000	FIXED	p		
cy		10150000	10150000	-			
cy		10150000	10150000	FIXED	p		
cy		10150000	10150000	Mobile except aeronautical mobile (R)	s		
cy		10200000	10200000	-			Inductive applications
cy		10200000	10200000		p		
cy		11175000	11175000	-			Aeronautical communications,  Aeronautical military systems
cy		11175000	11175000	AERONAUTICAL MOBILE (OR)	p		
cy		11275000	11275000	-			Aeronautical communications
cy		11275000	11275000	AERONAUTICAL MOBILE (R)	p		
cy		11400000	11400000	-			Defence systems
cy		11400000	11400000	FIXED	p		
cy		11600000	11600000	-			Broadcasting
cy		11600000	11600000	BROADCASTING	p		
cy		11650000	11650000	-			Broadcasting
cy		11650000	11650000	BROADCASTING	p		
cy		12050000	12050000	-			Broadcasting
cy		12050000	12050000	BROADCASTING	p		
cy		12100000	12100000	-			Defence systems
cy		12100000	12100000	FIXED	p		
cy		12230000	12230000	-			Maritime,  DSC,  Maritime communications,  SAR (communications)
cy		12230000	12230000	MARITIME MOBILE	p		
cy		12500000	12500000	-			Active medical implants
cy		12500000	12500000		p		
cy		13200000	13200000	-			Aeronautical military systems,  Aeronautical communications
cy		13200000	13200000	AERONAUTICAL MOBILE (OR)	p		
cy		13260000	13260000	-			Aeronautical communications
cy		13260000	13260000	AERONAUTICAL MOBILE (R)	p		
cy		13360000	13360000	-			Defence systems
cy		13360000	13360000		p		
cy		13360000	13360000	-			Radio astronomy
cy		13360000	13360000	FIXED	p		
cy		13360000	13360000	RADIO ASTRONOMY	p		
cy		13410000	13410000	-			
cy		13410000	13410000	FIXED	p		
cy		13410000	13410000	Mobile except aeronautical mobile (R)	s		
cy		13553000	13553000	-			ISM,  RFID,  Inductive applications,  Non-specific SRDs
cy		13553000	13553000		p		
cy		13570000	13570000	-			Broadcasting
cy		13570000	13570000	BROADCASTING	p		
cy		13600000	13600000	-			Broadcasting
cy		13600000	13600000	BROADCASTING	p		
cy		13800000	13800000	-			Broadcasting
cy		13800000	13800000	BROADCASTING	p		
cy		13870000	13870000	-			Defence systems
cy		13870000	13870000	FIXED	p		
cy		13870000	13870000	Mobile except aeronautical mobile (R)	s		
cy		14000000	14000000	-			Amateur
cy		14000000	14000000		p		
cy		14000000	14000000	-			Amateur-satellite,  HEST,  LEST
cy		14000000	14000000	AMATEUR	p		
cy		14000000	14000000	AMATEUR-SATELLITE	p		
cy		14250000	14250000	-			
cy		14250000	14250000	AMATEUR	p		
cy		14350000	14350000	-			Maritime,  Defence systems
cy		14350000	14350000	FIXED	p		
cy		14350000	14350000	Mobile except aeronautical mobile (R)	s		
cy		14990000	14990000	-			
cy		14990000	14990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		15005000	15005000	-			
cy		15005000	15005000	Space Research	s		
cy		15005000	15005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		15010000	15010000	-			Aeronautical communications,  Aeronautical military systems
cy		15010000	15010000	AERONAUTICAL MOBILE (OR)	p		
cy		15100000	15100000	-			Broadcasting
cy		15100000	15100000	BROADCASTING	p		
cy		15600000	15600000	-			Broadcasting
cy		15600000	15600000	BROADCASTING	p		
cy		15800000	15800000	-			Defence systems
cy		15800000	15800000	FIXED	p		
cy		16360000	16360000	-			Maritime,  Maritime communications,  DSC,  SAR (communications)
cy		16360000	16360000	MARITIME MOBILE	p		
cy		17410000	17410000	-			Defence systems
cy		17410000	17410000	FIXED	p		
cy		17480000	17480000	-			Broadcasting
cy		17480000	17480000	BROADCASTING	p		
cy		17550000	17550000	-			Broadcasting
cy		17550000	17550000	BROADCASTING	p		
cy		17900000	17900000	-			Aeronautical communications
cy		17900000	17900000	AERONAUTICAL MOBILE (R)	p		
cy		17970000	17970000	-			Aeronautical communications,  Aeronautical military systems
cy		17970000	17970000	AERONAUTICAL MOBILE (OR)	p		
cy		18030000	18030000	-			Defence systems
cy		18030000	18030000		p		
cy		18030000	18030000	-			
cy		18030000	18030000	FIXED	p		
cy		18052000	18052000	-			
cy		18052000	18052000	FIXED	p		
cy		18052000	18052000	Space Research	s		
cy		18068000	18068000	-			Amateur,  Amateur-satellite
cy		18068000	18068000	AMATEUR	p		
cy		18068000	18068000	AMATEUR-SATELLITE	p		
cy		18168000	18168000	-			Maritime communications,  Defence systems
cy		18168000	18168000	FIXED	p		
cy		18168000	18168000	Mobile except aeronautical mobile	s		
cy		18780000	18780000	-			Maritime
cy		18780000	18780000	MARITIME MOBILE	p		
cy		18900000	18900000	-			Broadcasting
cy		18900000	18900000	BROADCASTING	p		
cy		19020000	19020000	-			Defence systems
cy		19020000	19020000	FIXED	p		
cy		19680000	19680000	-			Maritime,  Maritime communications
cy		19680000	19680000	MARITIME MOBILE	p		
cy		19800000	19800000	-			Defence systems
cy		19800000	19800000	FIXED	p		
cy		19990000	19990000	-			SAR (navigation),  SAR (communications)
cy		19990000	19990000	Space Research	s		
cy		19990000	19990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		19995000	19995000	-			
cy		19995000	19995000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		20010000	20010000	-			Defence systems
cy		20010000	20010000	FIXED	p		
cy		20010000	20010000	Mobile	s		
cy		21000000	21000000	-			Amateur,  Amateur-satellite
cy		21000000	21000000	AMATEUR	p		
cy		21000000	21000000	AMATEUR-SATELLITE	p		
cy		21450000	21450000	-			Broadcasting
cy		21450000	21450000	BROADCASTING	p		
cy		21850000	21850000	-			Defence systems
cy		21850000	21850000	FIXED	p		
cy		21870000	21870000	-			Defence systems
cy		21870000	21870000	FIXED	p		
cy		21924000	21924000	-			Aeronautical communications
cy		21924000	21924000	AERONAUTICAL MOBILE (R)	p		
cy		22000000	22000000	-			Maritime,  Maritime communications
cy		22000000	22000000	MARITIME MOBILE	p		
cy		22855000	22855000	-			Defence systems
cy		22855000	22855000		p		
cy		22855000	22855000	-			
cy		22855000	22855000	FIXED	p		
cy		23000000	23000000	-			
cy		23000000	23000000	FIXED	p		
cy		23000000	23000000	Mobile except aeronautical mobile (R)	s		
cy		23200000	23200000	-			Aeronautical communications,  Aeronautical military systems
cy		23200000	23200000	AERONAUTICAL MOBILE (OR)	p		
cy		23200000	23200000	FIXED	p		
cy		23350000	23350000	-			Maritime
cy		23350000	23350000	FIXED	p		
cy		23350000	23350000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		24000000	24000000	-			
cy		24000000	24000000	FIXED	p		
cy		24000000	24000000	LAND MOBILE	p		
cy		24890000	24890000	-			Amateur,  Amateur-satellite
cy		24890000	24890000	AMATEUR	p		
cy		24890000	24890000	AMATEUR-SATELLITE	p		
cy		24990000	24990000	-			
cy		24990000	24990000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		25005000	25005000	-			Space research
cy		25005000	25005000	Space Research	s		
cy		25005000	25005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
cy		25010000	25010000	-			Defence systems
cy		25010000	25010000	FIXED	p		
cy		25010000	25010000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		25070000	25070000	-			Maritime,  Maritime communications
cy		25070000	25070000	MARITIME MOBILE	p		
cy		25210000	25210000	-			Defence systems
cy		25210000	25210000	FIXED	p		
cy		25210000	25210000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		25550000	25550000	-			Radio astronomy
cy		25550000	25550000	RADIO ASTRONOMY	p		
cy		25670000	25670000	-			Broadcasting
cy		25670000	25670000	BROADCASTING	p		
cy		26100000	26100000	-			Maritime,  Maritime communications
cy		26100000	26100000	MARITIME MOBILE	p		
cy		26175000	26175000	-			Defence systems,  Eurobalise
cy		26175000	26175000	FIXED	p		
cy		26175000	26175000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		26945000	26945000	-			Model control
cy		26945000	26945000		p		
cy		26957000	26957000	-			Non-specific SRDs,  Inductive applications,  ISM
cy		26957000	26957000		p		
cy		26960000	26960000	-			CB radio
cy		26960000	26960000		p		
cy		27500000	27500000	-			Defence systems
cy		27500000	27500000	FIXED	p		
cy		27500000	27500000	METEOROLOGICAL AIDS	p		
cy		27500000	27500000	MOBILE	p		
cy		28000000	28000000	-			Amateur,  Amateur-satellite
cy		28000000	28000000	AMATEUR	p		
cy		28000000	28000000	AMATEUR-SATELLITE	p		
cy		28836500	28836500	-			Point-to-Multipoint,  Fixed
cy		28836500	28836500		p		
cy		29700000	29700000	-			Radio microphones
cy		29700000	29700000		p		
cy		29700000	29700000	-			Defence systems
cy		29700000	29700000		p		
cy		29700000	29700000	-			
cy		29700000	29700000	MOBILE	p		
cy		30000000	30000000	-			Active medical implants
cy		30000000	30000000		p		
cy		30005000	30005000	-			
cy		30005000	30005000	MOBILE	p		
cy		30010000	30010000	-			PMR/PAMR
cy		30010000	30010000		p		
cy		30010000	30010000	-			
cy		30010000	30010000	MOBILE	p		
cy		30300000	30300000	-			Defence systems
cy		30300000	30300000		p		
cy		30500000	30500000	-			Defence systems
cy		30500000	30500000		p		
cy		32150000	32150000	-			Defence systems
cy		32150000	32150000		p		
cy		32450000	32450000	-			Defence systems
cy		32450000	32450000		p		
cy		34995000	34995000	-			Model control
cy		34995000	34995000		p		
cy		37500000	37500000	-			Radio microphones
cy		37500000	37500000		p		
cy		37500000	37500000	-			Continuum measurements
cy		37500000	37500000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		37500000	37500000	Radio Astronomy	s		
cy		38250000	38250000	-			
cy		38250000	38250000	MOBILE	p		
cy		39000000	39000000	-			Meteor scatter communications
cy		39000000	39000000		p		
cy		39986000	39986000	-			
cy		39986000	39986000	MOBILE	p		
cy		39986000	39986000	Space Research	s		
cy		40020000	40020000	-			
cy		40020000	40020000	MOBILE	p		
cy		40660000	40660000	-			ISM,  Non-specific SRDs,  Model control
cy		40660000	40660000	MOBILE	p		
cy		40700000	40700000	-			PMR/PAMR
cy		40700000	40700000		p		
cy		40700000	40700000	-			
cy		40700000	40700000	MOBILE	p		
cy		40980000	40980000	-			
cy		40980000	40980000	MOBILE	p		
cy		40980000	40980000	Space Research	s		
cy		41000000	41000000	-			Defence systems
cy		41000000	41000000		p		
cy		41015000	41015000	-			
cy		41015000	41015000	MOBILE	p		
cy		44000000	44000000	-			
cy		44000000	44000000	MOBILE	p		
cy		46000000	46000000	-			Wind profilers
cy		46000000	46000000		p		
cy		46400000	46400000	-			
cy		46400000	46400000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		47000000	47000000	-			Defence systems
cy		47000000	47000000		p		
cy		47000000	47000000	-			
cy		47000000	47000000	LAND MOBILE	p		
cy		47000000	47000000	-			On-site paging
cy		47000000	47000000		p		
cy		48000000	48000000	-			
cy		48000000	48000000	LAND MOBILE	p		
cy		48500000	48500000	-			
cy		48500000	48500000	LAND MOBILE	p		
cy		49500000	49500000	-			Non-specific SRDs
cy		49500000	49500000		p		
cy		50000000	50000000	-			Amateur
cy		50000000	50000000	Amateur	s		
cy		50000000	50000000	LAND MOBILE	p		
cy		51000000	51000000	-			
cy		51000000	51000000	LAND MOBILE	p		
cy		52000000	52000000	-			
cy		52000000	52000000	LAND MOBILE	p		
cy		54000000	54000000	-			
cy		54000000	54000000	LAND MOBILE	p		
cy		61000000	61000000	-			
cy		61000000	61000000	LAND MOBILE	p		
cy		68000000	68000000	-			
cy		68000000	68000000	MOBILE	p		
cy		70450000	70450000	-			Continuum measurements
cy		70450000	70450000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
cy		70450000	70450000	Radio Astronomy	s		
cy		73000000	73000000	-			Radio astronomy
cy		73000000	73000000		p		
cy		73300000	73300000	-			Defence systems
cy		73300000	73300000		p		
cy		74100000	74100000	-			Defence systems
cy		74100000	74100000		p		
cy		74800000	74800000	-			ILS
cy		74800000	74800000	AERONAUTICAL RADIONAVIGATION	p		
cy		75200000	75200000	-			PMR/PAMR
cy		75200000	75200000		p		
cy		75200000	75200000	-			Defence systems
cy		75200000	75200000		p		
cy		75200000	75200000	-			
cy		75200000	75200000	MOBILE	p		
cy		77700000	77700000	-			
cy		77700000	77700000	MOBILE	p		
cy		77800000	77800000	-			
cy		77800000	77800000	MOBILE	p		
cy		79000000	79000000	-			Defence systems
cy		79000000	79000000		p		
cy		79700000	79700000	-			Defence systems
cy		79700000	79700000		p		
cy		84600000	84600000	-			
cy		84600000	84600000	MOBILE	p		
cy		85000000	85000000	-			
cy		85000000	85000000	MOBILE	p		
cy		87500000	87500000	-			FM sound analogue,  Short Range Devices
cy		87500000	87500000		p		
cy		87500000	87500000	-			
cy		87500000	87500000	BROADCASTING	p		
cy		100000000	100000000	-			
cy		100000000	100000000	BROADCASTING	p		
cy		108000000	108000000	-			VOR
cy		108000000	108000000	AERONAUTICAL RADIONAVIGATION	p		
cy		108000000	108000000	-			ILS
cy		108000000	108000000		p		
cy		117975000	117975000	-			Aeronautical communications
cy		117975000	117975000	AERONAUTICAL MOBILE (R)	p		
cy		121450000	121450000	-			EPIRBs
cy		121450000	121450000	AERONAUTICAL MOBILE	p		
cy		121450000	121450000	MOBILE-SATELLITE (EARTH-TO-SPACE)	p		
cy		121550000	121550000	-			Aeronautical communications
cy		121550000	121550000		p		
cy		121550000	121550000	-			
cy		121550000	121550000	AERONAUTICAL MOBILE (R)	p		
cy		136000000	136000000	-			
cy		136000000	136000000	AERONAUTICAL MOBILE (R)	p		
cy		137000000	137000000	-			Aeronautical communications,  MSS Earth stations,  Weather satellites
cy		137000000	137000000		p		
cy		137000000	137000000	-			
cy		137000000	137000000	METEOROLOGICAL-SATELLITE (SPACE-TO-EARTH)	p		
cy		137000000	137000000	MOBILE	p		
