region	sub-table	lower_frequency	upper_frequency	service	category	footnotes	applications
no		9000	14000	-			Inductive applications,  Active medical implants
no		9000	14000	RADIONAVIGATION	p		
no		14000	148500	-			Defence systems
no		14000	148500		p		
no		14000	19950	-			Inductive applications,  Active medical implants
no		14000	19950	MARITIME MOBILE 	p	5.100	
no		14000	19950	FIXED	p		
no		19950	20050	-			Standard frequency and time signal
no		19950	20050	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		20050	70000	-			Active medical implants,  Inductive applications
no		20050	70000	FIXED	p		
no		20050	70000	MARITIME MOBILE	p		
no		70000	72000	-			Inductive applications,  Active medical implants
no		70000	72000	RADIONAVIGATION	p		
no		72000	84000	-			Active sensors (satellite),  Standard frequency and time signal,  Inductive applications
no		72000	84000	FIXED	p		
no		72000	84000	MARITIME MOBILE	p		
no		72000	84000	RADIONAVIGATION	p		
no		84000	86000	-			Inductive applications,  Active medical implants
no		84000	86000	RADIONAVIGATION	p		
no		86000	90000	-			Medical implants,  Inductive applications
no		86000	90000	RADIONAVIGATION	p		
no		86000	90000	FIXED	p		
no		86000	90000	MARITIME MOBILE	p		
no		90000	110000	-			Inductive applications,  Maritime navigation,  Active medical implants
no		90000	110000	Fixed	s		
no		90000	110000	RADIONAVIGATION	p		
no		110000	112000	-			Active medical implants,  Inductive applications
no		110000	112000	MARITIME MOBILE	p		
no		110000	112000	RADIONAVIGATION	p		
no		110000	112000	FIXED	p		
no		112000	115000	-			Inductive applications,  Active medical implants
no		112000	115000	RADIONAVIGATION	p		
no		115000	117600	-			Inductive applications,  Active medical implants
no		115000	117600	Fixed	s		
no		115000	117600	Maritime Mobile	s		
no		115000	117600	RADIONAVIGATION	p		
no		117600	126000	-			Active medical implants,  Inductive applications
no		117600	126000	MARITIME MOBILE	p		
no		117600	126000	RADIONAVIGATION	p		
no		117600	126000	FIXED	p		
no		126000	129000	-			Inductive applications,  Active medical implants
no		126000	129000	RADIONAVIGATION	p		
no		129000	130000	-			Inductive applications,  Active medical implants
no		129000	130000	FIXED	p		
no		129000	130000	MARITIME MOBILE	p		
no		129000	130000	RADIONAVIGATION	p		
no		130000	135700	-			Inductive applications,  Active medical implants
no		130000	135700	FIXED	p		
no		130000	135700	MARITIME MOBILE	p		
no		135700	137800	-			Amateur,  Inductive applications,  Active medical implants
no		135700	137800	MARITIME MOBILE	p		
no		135700	137800	Amateur	s		
no		135700	137800	FIXED	p		
no		137800	148500	-			Inductive applications,  Active medical implants
no		137800	148500	MARITIME MOBILE	p		
no		137800	148500	FIXED	p		
no		148500	255000	-			Active medical implants,  Broadcasting,  Inductive applications
no		148500	255000	BROADCASTING	p		
no		255000	283500	-			Beacons (aeronautical),  Inductive applications,  Active medical implants,  Broadcasting
no		255000	283500	BROADCASTING	p		
no		255000	283500	AERONAUTICAL RADIONAVIGATION	p		
no		283500	526500	-			Defence systems
no		283500	526500		p		
no		283500	315000	-			Beacons (maritime),  Inductive applications,  Beacons (aeronautical),  Active medical implants
no		283500	315000	MARITIME RADIONAVIGATION	p		
no		283500	315000	AERONAUTICAL RADIONAVIGATION	p		
no		315000	325000	-			Inductive applications,  Beacons (aeronautical),  Active medical implants
no		315000	325000	AERONAUTICAL RADIONAVIGATION	p		
no		315000	325000	Maritime Radionavigation	s		
no		325000	405000	-			Beacons (aeronautical),  Inductive applications
no		325000	405000	AERONAUTICAL RADIONAVIGATION	p		
no		405000	415000	-			Inductive applications,  Point-to-Point,  Beacons (maritime),  Beacons (aeronautical),  Active medical implants
no		405000	415000	RADIONAVIGATION	p		
no		415000	435000	-			Beacons (maritime),  Beacons (aeronautical),  Inductive applications,  Active medical implants,  Point-to-Point
no		415000	435000	MARITIME MOBILE	p		
no		415000	435000	AERONAUTICAL RADIONAVIGATION	p		
no		435000	495000	-			Emergency detection,  Point-to-Point,  Inductive applications,  Active medical implants,  NAVTEX
no		435000	495000	Aeronautical Radionavigation	s		
no		435000	495000	MARITIME MOBILE	p		
no		493000	505000	-			Amateur
no		493000	505000		p		
no		495000	505000	-			Active medical implants,  Inductive applications
no		495000	505000	MOBILE	p		
no		505000	526500	-			Amateur,  Active medical implants,  NAVTEX,  Beacons (aeronautical),  Inductive applications,  Maritime
no		505000	526500	MARITIME MOBILE	p		
no		505000	526500	AERONAUTICAL RADIONAVIGATION	p		
no		526500	1606500	-			Inductive applications,  Active medical implants,  Broadcasting
no		526500	1606500	BROADCASTING	p		
no		1606500	47000000	-			Defence systems
no		1606500	47000000		p		
no		1606500	1625000	-			Radiodetermination applications,  Inductive applications
no		1606500	1625000	Radiolocation	s		
no		1606500	1625000	MARITIME MOBILE	p		
no		1606500	1625000	FIXED	p		
no		1606500	1625000	LAND MOBILE	p		
no		1625000	1635000	-			Radiolocation (civil),  Inductive applications
no		1625000	1635000	RADIOLOCATION	p		
no		1635000	1800000	-			Maritime communications,  Inductive applications,  Radiodetermination applications
no		1635000	1800000	LAND MOBILE	p		
no		1635000	1800000	MARITIME MOBILE	p		
no		1635000	1800000	FIXED	p		
no		1800000	1810000	-			Inductive applications,  Radiolocation (civil)
no		1800000	1810000	RADIOLOCATION	p		
no		1810000	1850000	-			Inductive applications,  Amateur
no		1810000	1850000	AMATEUR	p		
no		1850000	2000000	-			Radiodetermination applications,  Inductive applications,  Amateur
no		1850000	2000000	FIXED	p		
no		1850000	2000000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		2000000	2025000	-			Inductive applications,  Point-to-Point,  Radiodetermination applications
no		2000000	2025000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2000000	2025000	FIXED	p		
no		2025000	2045000	-			Oceanographic buoys,  Point-to-Point,  Inductive applications,  Radiodetermination applications
no		2025000	2045000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2025000	2045000	FIXED	p		
no		2045000	2160000	-			Radiodetermination applications,  Maritime,  Inductive applications
no		2045000	2160000	FIXED	p		
no		2045000	2160000	LAND MOBILE	p		
no		2045000	2160000	MARITIME MOBILE	p		
no		2160000	2170000	-			Inductive applications,  Radiolocation (civil)
no		2160000	2170000	RADIOLOCATION	p		
no		2170000	2173500	-			Inductive applications,  Maritime
no		2170000	2173500	MARITIME MOBILE	p		
no		2173500	2190500	-			Inductive applications,  GMDSS
no		2173500	2190500	RADIOLOCATION	p		
no		2190500	2194000	-			Maritime,  Inductive applications
no		2190500	2194000	MARITIME MOBILE	p		
no		2194000	2300000	-			Land mobile,  Inductive applications,  Radiodetermination applications
no		2194000	2300000	FIXED	p		
no		2194000	2300000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2300000	2498000	-			Inductive applications
no		2300000	2498000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2300000	2498000	FIXED	p		
no		2498000	2501000	-			Standard frequency and time signal,  Inductive applications
no		2498000	2501000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		2501000	2502000	-			Standard frequency and time signal,  Inductive applications
no		2501000	2502000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		2501000	2502000	Space Research	s		
no		2502000	2625000	-			Radiodetermination applications,  Inductive applications
no		2502000	2625000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2502000	2625000	FIXED	p		
no		2625000	2650000	-			Maritime,  Inductive applications
no		2625000	2650000	MARITIME RADIONAVIGATION	p		
no		2625000	2650000	MARITIME MOBILE	p		
no		2650000	2850000	-			Maritime,  Inductive applications,  Radiodetermination applications
no		2650000	2850000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		2650000	2850000	FIXED	p		
no		2850000	3025000	-			Inductive applications,  Aeronautical communications
no		2850000	3025000	AERONAUTICAL MOBILE (R)	p		
no		3025000	3155000	-			Aeronautical communications
no		3025000	3155000	AERONAUTICAL MOBILE (OR)	p		
no		3155000	3200000	-			Inductive applications
no		3155000	3200000	FIXED	p		
no		3155000	3200000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		3200000	3230000	-			Inductive applications
no		3200000	3230000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		3200000	3230000	FIXED	p		
no		3230000	3400000	-			Inductive applications
no		3230000	3400000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		3230000	3400000	FIXED	p		
no		3400000	3500000	-			Aeronautical communications,  Inductive applications
no		3400000	3500000	AERONAUTICAL MOBILE (R)	p		
no		3500000	3800000	-			Inductive applications,  Maritime,  Amateur
no		3500000	3800000	FIXED	p		
no		3500000	3800000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		3500000	3800000	AMATEUR	p		
no		3800000	3900000	-			Aeronautical communications,  Inductive applications
no		3800000	3900000	AERONAUTICAL MOBILE (OR)	p		
no		3800000	3900000	FIXED	p		
no		3800000	3900000	LAND MOBILE	p		
no		3900000	3950000	-			Aeronautical communications,  Inductive applications
no		3900000	3950000	AERONAUTICAL MOBILE (OR)	p		
no		3950000	4000000	-			Inductive applications,  Broadcasting
no		3950000	4000000	BROADCASTING	p		
no		3950000	4000000	FIXED	p		
no		4000000	4063000	-			Inductive applications,  Maritime
no		4000000	4063000	MARITIME MOBILE	p		
no		4000000	4063000	FIXED	p		
no		4063000	4438000	-			Maritime,  Inductive applications,  Eurobalise
no		4063000	4438000	MARITIME MOBILE	p		
no		4438000	4650000	-			Railway applications,  Inductive applications
no		4438000	4650000	MOBILE EXCEPT AERONAUTICAL MOBILE (R)	p		
no		4438000	4650000	FIXED	p		
no		4650000	4700000	-			Aeronautical communications,  Inductive applications
no		4650000	4700000	AERONAUTICAL MOBILE (R)	p		
no		4700000	4750000	-			Aeronautical communications,  Inductive applications
no		4700000	4750000	AERONAUTICAL MOBILE (OR)	p		
no		4750000	4850000	-			Inductive applications,  Aeronautical communications
no		4750000	4850000	AERONAUTICAL MOBILE (OR)	p		
no		4750000	4850000	FIXED	p		
no		4750000	4850000	LAND MOBILE	p		
no		4850000	4995000	-			Inductive applications
no		4850000	4995000	LAND MOBILE	p		
no		4850000	4995000	FIXED	p		
no		4995000	5003000	-			Standard frequency and time signal,  Inductive applications
no		4995000	5003000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		5003000	5005000	-			Inductive applications
no		5003000	5005000	STANDARD FREQUENCY AND TIME SIGNAL	p		
no		5003000	5005000	Space Research	s		
no		5005000	5060000	-			Inductive applications
no		5005000	5060000	FIXED	p		
no		5060000	5250000	-			Inductive applications
no		5060000	5250000	Mobile except aeronautical mobile	s		
no		5060000	5250000	FIXED	p		
no		5250000	5450000	-			Inductive applications
no		5250000	5450000	FIXED	p		
no		5250000	5450000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		5260000	5410000	-			Amateur
no		5260000	5410000		p		
no		5450000	5480000	-			Aeronautical communications,  Inductive applications
no		5450000	5480000	LAND MOBILE	p		
no		5450000	5480000	AERONAUTICAL MOBILE (OR)	p		
no		5450000	5480000	FIXED	p		
no		5480000	5680000	-			Aeronautical communications,  Inductive applications
no		5480000	5680000	AERONAUTICAL MOBILE (R)	p		
no		5570000	5650000	-			
no		5570000	5650000	MOBILE EXCEPT AERONAUTICAL MOBILE	p		
no		5570000	5650000	RADIOLOCATION	p		
no		5570000	5650000	MARITIME RADIONAVIGATION	p		
no		5680000	5730000	-			Inductive applications,  Aeronautical communications
